選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
齋藤　俊雄,オリックス,0.207,51.0,107.0,92.0,19.0,0.0,6.0,1.0,1.0,1.0,34.0,13.0,2.0,0.223,0.239,0.463,1.21,1.22,2012.0,1600,捕手,8,29,1983/12/23,180cm,85kg,A型,右右,愛知,False
米野　智人,西武,0.207,32.0,64.0,58.0,12.0,1.0,6.0,0.0,4.0,1.0,17.0,1.0,1.0,0.27,0.276,0.546,2.27,2.39,2012.0,1300,外野手,13,30,1982/01/21,183cm,85kg,B型,右右,北海道,False
李　杜軒,ソフトバンク,0.207,15.0,33.0,29.0,6.0,1.0,3.0,0.0,4.0,0.0,8.0,0.0,2.0,0.303,0.414,0.717,3.37,3.34,2012.0,500,内野手,6,24,1988/04/21,173cm,88kg,A型,右右,台湾,True
カブレラ,ソフトバンク,0.207,8.0,29.0,29.0,6.0,1.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.207,0.345,0.552,2.24,2.36,2012.0,2340,内野手,12,41,1971/12/24,185cm,100kg,不明,右右,ベネズエラ,True
伊藤　光,オリックス,0.205,66.0,197.0,176.0,36.0,0.0,10.0,0.0,5.0,0.0,48.0,12.0,2.0,0.222,0.256,0.477,1.49,1.7,2012.0,1800,捕手,5,23,1989/04/23,180cm,78kg,B型,右右,愛知,False
田中　雅彦,ロッテ,0.205,50.0,95.0,83.0,17.0,0.0,8.0,1.0,7.0,1.0,17.0,4.0,2.0,0.275,0.229,0.504,1.88,1.91,2012.0,1580,捕手,9,30,1982/01/09,175cm,75kg,A型,右右,大阪,False
松山　竜平,広島,0.204,48.0,146.0,137.0,28.0,0.0,7.0,1.0,8.0,1.0,13.0,0.0,3.0,0.253,0.234,0.487,1.65,1.71,2012.0,1100,外野手,5,27,1985/09/18,176cm,94kg,B型,右左,鹿児島,False
中村　一生,オリックス,0.204,62.0,60.0,54.0,11.0,1.0,6.0,0.0,2.0,1.0,24.0,2.0,0.0,0.241,0.333,0.575,2.32,2.53,2012.0,700,外野手,8,30,1982/04/02,186cm,85kg,AB型,右右,東京都,True
高山　久,西武,0.204,35.0,57.0,54.0,11.0,1.0,4.0,1.0,3.0,0.0,16.0,0.0,0.0,0.246,0.278,0.523,2.29,2.42,2012.0,2200,外野手,13,31,1981/11/16,177cm,84kg,O型,右右,熊本,False
高橋　信二,オリックス,0.202,28.0,93.0,89.0,18.0,2.0,12.0,0.0,4.0,0.0,15.0,0.0,3.0,0.237,0.303,0.54,1.83,1.89,2012.0,3500,内野手,16,34,1978/08/07,182cm,90kg,A型,右右,岡山,False
伊志嶺　翔大,ロッテ,0.2,24.0,64.0,60.0,12.0,0.0,1.0,1.0,3.0,0.0,14.0,1.0,1.0,0.238,0.233,0.471,1.28,1.36,2012.0,3000,外野手,2,24,1988/05/12,179cm,79kg,A型,右右,沖縄,False
谷　哲也,中日,0.2,11.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.82,0.95,2012.0,800,内野手,5,27,1985/07/09,180cm,78kg,A型,右右,徳島,False
荒木　貴裕,ヤクルト,0.2,6.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.4,0.77,0.88,2012.0,1100,内野手,3,25,1987/07/26,179cm,76kg,AB型,右右,富山,False
大松　尚逸,ロッテ,0.198,89.0,275.0,258.0,51.0,5.0,22.0,0.0,9.0,2.0,46.0,3.0,7.0,0.228,0.291,0.519,1.7,1.91,2012.0,6300,外野手,8,30,1982/06/16,184cm,93kg,B型,左左,石川,False
山崎　勝己,ソフトバンク,0.198,85.0,98.0,86.0,17.0,0.0,2.0,0.0,6.0,0.0,22.0,6.0,0.0,0.25,0.267,0.517,2.09,2.06,2012.0,3800,捕手,12,30,1982/08/16,179cm,82kg,O型,右右,兵庫,False
鈴木　郁洋,オリックス,0.197,41.0,77.0,66.0,13.0,0.0,1.0,0.0,8.0,0.0,16.0,3.0,3.0,0.284,0.212,0.496,1.34,1.45,2012.0,6000,捕手,15,37,1975/05/23,181cm,75kg,O型,右右,福島,False
會澤　翼,広島,0.197,28.0,70.0,66.0,13.0,0.0,2.0,0.0,2.0,2.0,7.0,0.0,2.0,0.243,0.242,0.485,1.22,1.27,2012.0,800,捕手,6,24,1988/04/13,177cm,80kg,B型,右右,茨城,False
ボウカー,巨人,0.196,69.0,204.0,184.0,36.0,3.0,10.0,2.0,16.0,2.0,54.0,2.0,3.0,0.267,0.31,0.577,2.64,2.66,2012.0,6000,外野手,1,29,1983/07/08,188cm,86kg,不明,左左,アメリカ,True
藤井　淳志,中日,0.196,54.0,62.0,56.0,11.0,0.0,3.0,1.0,4.0,0.0,13.0,1.0,1.0,0.246,0.232,0.478,1.42,1.68,2012.0,2400,外野手,7,31,1981/05/20,182cm,81kg,O型,右両,愛知,False
倉　義和,広島,0.195,70.0,160.0,133.0,26.0,1.0,15.0,1.0,14.0,5.0,20.0,8.0,6.0,0.296,0.263,0.559,2.23,2.28,2012.0,3100,捕手,15,37,1975/07/27,179cm,80kg,O型,右右,京都,False
炭谷　銀仁朗,西武,0.194,139.0,414.0,360.0,70.0,0.0,23.0,0.0,17.0,1.0,74.0,35.0,9.0,0.232,0.233,0.466,1.17,1.23,2012.0,3200,捕手,7,25,1987/07/19,180cm,93kg,O型,右右,京都,False
小池　正晃,DeNA,0.192,88.0,155.0,130.0,25.0,3.0,19.0,0.0,10.0,8.0,31.0,6.0,5.0,0.289,0.292,0.581,2.43,2.63,2012.0,2900,外野手,14,32,1980/05/15,182cm,88kg,A型,右右,神奈川,False
近藤　健介,日本ハム,0.192,20.0,30.0,26.0,5.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,1.0,0.241,0.192,0.434,0.96,1.45,2012.0,500,捕手,1,19,1993/08/09,171cm,80kg,O型,右左,千葉,False
星　秀和,西武,0.19,71.0,115.0,100.0,19.0,1.0,9.0,3.0,3.0,0.0,16.0,11.0,0.0,0.212,0.28,0.492,1.85,1.98,2012.0,600,外野手,8,26,1986/11/10,180cm,92kg,A型,右左,群馬,False
鶴岡　一成,DeNA,0.189,102.0,229.0,201.0,38.0,1.0,15.0,0.0,19.0,0.0,39.0,8.0,4.0,0.258,0.254,0.512,1.87,1.94,2012.0,4000,捕手,17,35,1977/05/30,183cm,85kg,A型,右右,兵庫,False
實松　一成,巨人,0.189,58.0,92.0,74.0,14.0,2.0,5.0,0.0,9.0,3.0,26.0,6.0,0.0,0.302,0.311,0.613,3.26,3.3,2012.0,2000,捕手,14,31,1981/01/18,177cm,81kg,A型,右右,佐賀,False
福田　秀平,ソフトバンク,0.189,63.0,55.0,53.0,10.0,0.0,5.0,13.0,1.0,0.0,18.0,1.0,0.0,0.204,0.208,0.411,2.34,2.41,2012.0,2500,外野手,6,23,1989/02/10,181cm,77kg,AB型,右左,神奈川,False
山崎　浩司,オリックス,0.189,35.0,44.0,37.0,7.0,0.0,1.0,1.0,4.0,0.0,7.0,3.0,0.0,0.268,0.27,0.539,2.18,2.26,2012.0,2800,内野手,14,32,1980/10/31,180cm,74kg,O型,右右,大阪,False
松元　ユウイチ,ヤクルト,0.189,21.0,40.0,37.0,7.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,0.25,0.189,0.439,0.44,0.56,2012.0,1550,外野手,14,32,1980/12/18,178cm,83kg,A型,左左,ブラジル,True
竹原　直隆,オリックス,0.186,34.0,107.0,97.0,18.0,4.0,10.0,0.0,6.0,1.0,28.0,0.0,3.0,0.234,0.34,0.574,2.2,2.69,2012.0,1900,外野手,8,32,1980/04/21,183cm,93kg,O型,左右,岡山,False
俊介,阪神,0.185,82.0,74.0,65.0,12.0,0.0,4.0,1.0,2.0,0.0,14.0,6.0,1.0,0.206,0.185,0.39,0.56,0.83,2012.0,1700,外野手,3,25,1987/08/17,178cm,68kg,A型,右右,福岡,False
縞田　拓弥,オリックス,0.182,28.0,51.0,44.0,8.0,0.0,2.0,0.0,2.0,0.0,11.0,5.0,0.0,0.217,0.227,0.445,1.28,1.31,2012.0,1200,内野手,1,25,1987/01/22,178cm,76kg,O型,右右,福岡,False
金子　圭輔,ソフトバンク,0.182,41.0,13.0,11.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.25,0.182,0.432,0.74,0.95,2012.0,1000,内野手,9,27,1985/07/23,180cm,74kg,B型,右両,千葉,False
梶谷　隆幸,DeNA,0.179,80.0,252.0,223.0,40.0,2.0,11.0,5.0,21.0,1.0,61.0,7.0,4.0,0.253,0.256,0.509,1.48,1.64,2012.0,640,内野手,6,24,1988/08/28,180cm,78kg,A型,右左,島根,False
城島　健司,阪神,0.179,24.0,42.0,39.0,7.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,4.0,0.214,0.205,0.419,-0.02,0.15,2012.0,40000,捕手,14,36,1976/06/08,182cm,89kg,A型,右右,長崎,False
山崎　憲晴,DeNA,0.179,18.0,30.0,28.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,0.207,0.25,0.457,0.89,0.99,2012.0,1070,内野手,4,26,1986/12/13,176cm,79kg,O型,右右,静岡,False
嶋　重宣,西武,0.176,27.0,82.0,74.0,13.0,1.0,7.0,0.0,7.0,0.0,11.0,0.0,1.0,0.244,0.243,0.487,1.53,1.84,2012.0,5000,外野手,18,36,1976/06/16,181cm,95kg,A型,左左,埼玉,False
飯山　裕志,日本ハム,0.176,85.0,74.0,68.0,12.0,0.0,2.0,1.0,1.0,1.0,17.0,4.0,1.0,0.2,0.191,0.391,0.64,0.75,2012.0,2800,内野手,15,33,1979/07/13,178cm,76kg,B型,右右,鹿児島,False
福田　永将,中日,0.176,49.0,53.0,51.0,9.0,1.0,2.0,0.0,1.0,1.0,20.0,0.0,0.0,0.208,0.255,0.462,1.1,1.31,2012.0,750,捕手,6,24,1988/07/23,181cm,80kg,O型,右右,神奈川,False
小斉　祐輔,楽天,0.176,11.0,20.0,17.0,3.0,1.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.158,0.412,0.57,2.24,3.43,2012.0,1000,内野手,7,29,1983/04/30,178cm,88kg,O型,右左,大阪,False
一輝,DeNA,0.175,56.0,62.0,57.0,10.0,0.0,2.0,0.0,4.0,1.0,21.0,0.0,1.0,0.242,0.193,0.435,1.05,1.21,2012.0,1700,内野手,9,31,1981/10/13,180cm,87kg,B型,右右,山口,False
ハーパー,楽天,0.174,19.0,51.0,46.0,8.0,0.0,1.0,0.0,3.0,2.0,16.0,0.0,1.0,0.255,0.217,0.472,1.43,1.54,2012.0,1700,内野手,3,31,1981/07/31,193cm,112kg,不明,右左,アメリカ,True
ディアス,中日,0.174,21.0,26.0,23.0,4.0,0.0,1.0,0.0,3.0,0.0,12.0,0.0,0.0,0.269,0.174,0.443,1.48,1.72,2012.0,1550,外野手,1,31,1981/12/10,182cm,95kg,不明,右右,ドミニカ共和国,True
大野　奨太,日本ハム,0.171,70.0,159.0,140.0,24.0,2.0,11.0,0.0,8.0,2.0,30.0,9.0,2.0,0.227,0.243,0.47,1.2,1.35,2012.0,3200,捕手,4,25,1987/01/13,177cm,77kg,O型,右右,岐阜,False
アレン,ソフトバンク,0.171,12.0,36.0,35.0,6.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,0.194,0.2,0.394,0.66,0.79,2012.0,2340,内野手,1,26,1986/02/12,188cm,106kg,不明,右左,アメリカ,True
高城　俊人,DeNA,0.17,45.0,122.0,106.0,18.0,0.0,0.0,0.0,5.0,7.0,33.0,4.0,6.0,0.254,0.198,0.452,0.85,0.94,2012.0,650,捕手,1,19,1993/05/03,176cm,80kg,AB型,右右,福岡,False
原　拓也,西武,0.168,86.0,138.0,113.0,19.0,0.0,3.0,1.0,14.0,3.0,22.0,7.0,1.0,0.275,0.204,0.478,1.89,2.09,2012.0,3000,内野手,6,28,1984/05/18,175cm,78kg,O型,右左,神奈川,False
石井　琢朗,広島,0.167,31.0,47.0,42.0,7.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,1.0,0.255,0.19,0.446,1.24,1.4,2012.0,2700,内野手,24,42,1970/08/25,174cm,78kg,B型,右左,栃木,False
伊志嶺　忠,楽天,0.167,11.0,28.0,24.0,4.0,0.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0,0.259,0.208,0.468,1.73,1.85,2012.0,1200,捕手,5,27,1985/06/22,178cm,78kg,AB型,右左,沖縄,False
今浪　隆博,日本ハム,0.167,13.0,18.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.167,0.167,0.333,-0.5,-0.37,2012.0,1350,内野手,6,28,1984/07/06,171cm,75kg,A型,右左,福岡,False
城所　龍磨,ソフトバンク,0.167,73.0,13.0,12.0,2.0,0.0,1.0,10.0,0.0,0.0,7.0,1.0,0.0,0.167,0.167,0.333,3.22,3.51,2012.0,2300,外野手,9,27,1985/09/24,177cm,76kg,B型,右左,愛知,False
内藤　雄太,DeNA,0.167,8.0,7.0,6.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.286,0.5,0.786,5.02,4.97,2012.0,1750,外野手,7,29,1983/11/29,182cm,86kg,O型,右左,神奈川,False
工藤　隆人,ロッテ,0.167,24.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.167,0.167,0.333,1.04,1.19,2012.0,1940,外野手,8,31,1981/03/30,171cm,73kg,A型,左左,青森,False
辻　俊哉,オリックス,0.167,5.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.167,0.167,0.333,-1.54,-1.26,2012.0,1300,捕手,11,33,1979/07/14,178cm,82kg,A型,右右,山梨,False
高口　隆行,巨人,0.167,4.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.167,0.333,0.5,-0.34,-0.5,2012.0,1200,内野手,7,29,1983/08/23,180cm,78kg,B型,右右,東京都,True
白濱　裕太,広島,0.164,35.0,72.0,61.0,10.0,0.0,5.0,0.0,6.0,0.0,19.0,5.0,2.0,0.239,0.18,0.419,0.79,0.8,2012.0,650,捕手,9,27,1985/10/31,180cm,85kg,A型,右右,大阪,False
飯原　誉士,ヤクルト,0.161,50.0,103.0,93.0,15.0,1.0,6.0,1.0,7.0,0.0,13.0,2.0,5.0,0.218,0.237,0.454,0.84,1.05,2012.0,4400,外野手,7,29,1983/04/26,181cm,81kg,O型,右右,栃木,False
安達　了一,オリックス,0.159,50.0,103.0,88.0,14.0,0.0,4.0,2.0,7.0,0.0,23.0,6.0,0.0,0.216,0.216,0.432,1.09,1.4,2012.0,1500,内野手,1,24,1988/01/07,178cm,75kg,O型,右右,群馬,False
榎本　葵,楽天,0.158,16.0,22.0,19.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.273,0.263,0.536,2.54,2.72,2012.0,600,外野手,2,20,1992/07/24,179cm,78kg,O型,左左,神奈川,False
加藤　健,巨人,0.158,13.0,20.0,19.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.158,0.358,0.45,0.66,2012.0,1800,捕手,14,31,1981/03/23,186cm,90kg,A型,右右,新潟,False
細川　亨,ソフトバンク,0.157,92.0,217.0,185.0,29.0,2.0,13.0,0.0,8.0,1.0,50.0,21.0,1.0,0.194,0.205,0.399,0.72,0.98,2012.0,7100,捕手,11,32,1980/01/04,184cm,104kg,B型,右右,青森,False
定岡　卓摩,楽天,0.156,16.0,37.0,32.0,5.0,0.0,2.0,0.0,3.0,0.0,16.0,2.0,0.0,0.229,0.25,0.479,1.57,1.58,2012.0,500,内野手,8,26,1986/10/17,180cm,85kg,O型,右右,福岡,False
高橋　周平,中日,0.155,41.0,73.0,71.0,11.0,2.0,3.0,0.0,2.0,0.0,18.0,0.0,2.0,0.178,0.254,0.432,0.64,0.87,2012.0,1200,内野手,1,18,1994/01/18,180cm,85kg,O型,右左,神奈川,False
森山　周,オリックス,0.154,18.0,27.0,26.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.185,0.154,0.339,0.0,0.18,2012.0,2400,外野手,7,31,1981/08/11,179cm,73kg,O型,右左,兵庫,False
中西　健太,ソフトバンク,0.154,8.0,15.0,13.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.214,0.385,0.599,2.58,2.95,2012.0,900,外野手,8,26,1986/04/10,178cm,81kg,A型,右右,滋賀,False
テレーロ,楽天,0.153,34.0,121.0,111.0,17.0,1.0,7.0,2.0,7.0,2.0,30.0,0.0,0.0,0.215,0.198,0.413,1.11,1.41,2012.0,4000,外野手,1,32,1980/05/18,190cm,93kg,不明,右右,ドミニカ共和国,True
小笠原　道大,巨人,0.152,34.0,99.0,92.0,14.0,0.0,4.0,0.0,5.0,0.0,22.0,1.0,1.0,0.194,0.185,0.379,0.49,0.73,2012.0,43000,内野手,16,39,1973/10/25,178cm,83kg,A型,右左,千葉,False
木村　昇吾,広島,0.152,71.0,55.0,46.0,7.0,0.0,2.0,1.0,3.0,2.0,7.0,4.0,4.0,0.235,0.196,0.431,0.25,0.34,2012.0,2800,内野手,10,32,1980/04/16,182cm,77kg,A型,右左,大阪,False
由田　慎太郎,オリックス,0.152,20.0,36.0,33.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.171,0.182,0.353,0.42,0.84,2012.0,1200,外野手,9,31,1981/07/20,175cm,75kg,A型,左左,石川,False
横川　史学,楽天,0.15,11.0,22.0,20.0,3.0,0.0,1.0,1.0,2.0,0.0,7.0,0.0,0.0,0.227,0.15,0.377,0.98,1.22,2012.0,1700,外野手,6,28,1984/12/03,186cm,90kg,B型,右左,千葉,False
小宮山　慎二,阪神,0.148,72.0,171.0,149.0,22.0,1.0,4.0,0.0,11.0,2.0,32.0,9.0,4.0,0.216,0.174,0.391,0.53,0.69,2012.0,1500,捕手,9,27,1985/11/26,178cm,85kg,A型,右右,神奈川,False
伊藤　隼太,阪神,0.148,22.0,56.0,54.0,8.0,1.0,5.0,0.0,2.0,0.0,18.0,0.0,0.0,0.179,0.222,0.401,0.46,0.71,2012.0,1500,外野手,1,23,1989/05/08,176cm,84kg,O型,右左,愛知,False
加藤　政義,日本ハム,0.143,20.0,36.0,28.0,4.0,1.0,2.0,0.0,4.0,0.0,8.0,3.0,0.0,0.242,0.25,0.492,1.89,2.48,2012.0,960,内野手,3,25,1987/04/28,173cm,76kg,B型,右左,宮城,False
星　孝典,西武,0.143,29.0,23.0,21.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.182,0.143,0.325,0.12,0.33,2012.0,1400,捕手,8,30,1982/05/04,176cm,82kg,B型,右右,宮城,False
野原　祐也,阪神,0.143,3.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.25,0.143,0.393,0.99,1.26,2012.0,600,外野手,4,27,1985/01/07,177cm,88kg,B型,右左,埼玉,False
福川　将和,ヤクルト,0.143,7.0,7.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.143,0.571,0.714,3.28,3.92,2012.0,1800,捕手,11,36,1976/12/29,177cm,86kg,O型,右右,大阪,False
林　威助,阪神,0.143,6.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.143,0.143,0.286,-0.42,-0.23,2012.0,2600,外野手,10,33,1979/01/22,178cm,80kg,B型,左左,台湾,True
赤田　将吾,オリックス,0.139,26.0,76.0,72.0,10.0,1.0,5.0,1.0,4.0,0.0,22.0,0.0,0.0,0.184,0.25,0.434,1.1,1.32,2012.0,5000,外野手,14,32,1980/09/01,179cm,83kg,A型,右両,鹿児島,False
駿太,オリックス,0.138,32.0,31.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,0.138,0.138,0.276,-1.04,-0.91,2012.0,1000,外野手,2,19,1993/03/05,180cm,75kg,A型,右左,群馬,False
西田　哲朗,楽天,0.136,20.0,27.0,22.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0,0.208,0.136,0.345,0.49,0.69,2012.0,600,内野手,3,21,1991/09/04,180cm,78kg,O型,右右,大阪,False
平尾　博嗣,西武,0.133,12.0,16.0,15.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.188,0.133,0.321,-0.63,-0.42,2012.0,3800,内野手,19,37,1975/12/31,176cm,79kg,O型,右右,埼玉,False
細谷　圭,ロッテ,0.13,19.0,28.0,23.0,3.0,1.0,3.0,0.0,3.0,0.0,10.0,1.0,1.0,0.222,0.304,0.527,1.06,1.71,2012.0,730,内野手,7,24,1988/01/17,182cm,84kg,B型,右右,群馬,False
岩舘　学,日本ハム,0.129,24.0,33.0,31.0,4.0,2.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.156,0.323,0.479,1.34,1.74,2012.0,800,内野手,9,31,1981/04/14,177cm,76kg,A型,右右,千葉,False
黒羽根　利規,DeNA,0.125,61.0,119.0,112.0,14.0,0.0,5.0,0.0,4.0,0.0,26.0,2.0,3.0,0.154,0.161,0.315,-0.34,-0.14,2012.0,1100,捕手,7,25,1987/06/02,178cm,86kg,A型,右右,神奈川,False
青野　毅,ロッテ,0.125,15.0,20.0,16.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.222,0.125,0.347,0.58,0.81,2012.0,1220,内野手,12,29,1983/01/12,178cm,83kg,B型,右右,鹿児島,False
啓二朗,DeNA,0.125,18.0,10.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.125,0.125,0.25,-0.31,-0.18,2012.0,1300,外野手,4,26,1986/06/24,180cm,78kg,O型,左左,千葉,False
鬼崎　裕司,西武,0.118,57.0,22.0,17.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.211,0.235,0.446,1.28,1.44,2012.0,1400,内野手,5,29,1983/04/07,177cm,77kg,B型,右左,佐賀,False
塀内　久雄,ロッテ,0.118,61.0,20.0,17.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,0.167,0.235,0.402,0.17,0.39,2012.0,1450,内野手,13,31,1981/07/07,180cm,82kg,A型,右左,愛媛,False
中島　卓也,日本ハム,0.114,105.0,82.0,70.0,8.0,0.0,0.0,2.0,1.0,0.0,17.0,11.0,0.0,0.127,0.114,0.241,-0.39,-0.21,2012.0,540,内野手,4,21,1991/01/11,176cm,69kg,A型,右左,福岡,False
村田　和哉,日本ハム,0.111,15.0,10.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.2,0.111,0.311,-1.03,-0.66,2012.0,1150,外野手,5,27,1985/07/23,165cm,65kg,B型,右左,千葉,False
田中　大輔,中日,0.105,15.0,19.0,19.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.105,0.158,0.263,-1.17,-1.07,2012.0,720,捕手,6,28,1984/12/18,175cm,81kg,O型,右右,広島,False
岩崎　達郎,中日,0.1,36.0,24.0,20.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,0.182,0.1,0.282,-0.54,-0.32,2012.0,1800,内野手,6,28,1984/12/28,175cm,75kg,O型,右右,神奈川,False
岡崎　太一,阪神,0.1,19.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.182,0.1,0.282,0.02,0.22,2012.0,1050,捕手,8,29,1983/06/20,180cm,80kg,O型,右右,奈良,False
隠善　智也,巨人,0.095,22.0,25.0,21.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.24,0.095,0.335,0.51,0.88,2012.0,810,外野手,6,28,1984/06/05,174cm,77kg,O型,左左,広島,False
佐藤　友亮,西武,0.071,12.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.071,0.071,0.143,-1.79,-1.64,2012.0,3300,外野手,12,34,1978/06/13,178cm,85kg,O型,右右,神奈川,False
永江　恭平,西武,0.037,27.0,34.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.037,0.037,0.074,-1.54,-1.35,2012.0,600,内野手,1,19,1993/05/07,174cm,77kg,B型,右左,佐賀,False
阿部　真宏,西武,0.0,14.0,18.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.067,0.0,0.067,-2.36,-2.2,2012.0,3300,内野手,12,34,1978/05/12,181cm,83kg,B型,右右,神奈川,False
早坂　圭介,ロッテ,0.0,68.0,13.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.083,0.0,0.083,-1.64,-1.45,2012.0,1400,内野手,10,28,1984/06/19,176cm,63kg,O型,右両,神奈川,False
中谷　将大,阪神,0.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.79,-2.51,2012.0,600,捕手,2,19,1993/01/05,187cm,86kg,A型,右右,福岡,False
市川　友也,巨人,0.0,5.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.125,0.0,0.125,-1.55,-1.16,2012.0,650,捕手,3,27,1985/05/09,176cm,78kg,O型,右右,神奈川,False
前田　章宏,中日,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.43,2012.0,850,捕手,11,29,1983/06/19,184cm,91kg,O型,右右,愛知,False
中谷　仁,巨人,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-1.57,-1.44,2012.0,1000,捕手,15,33,1979/05/05,183cm,95kg,A型,右右,和歌山,False
松井　雅人,中日,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.333,0.0,0.333,1.27,1.89,2012.0,900,捕手,3,25,1987/11/19,179cm,78kg,A型,右左,群馬,False
高濱　卓也,ロッテ,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.84,-2.61,2012.0,820,内野手,5,23,1989/07/06,184cm,84kg,A型,右左,佐賀,False
渡辺　正人,ロッテ,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.77,-2.52,2012.0,1390,内野手,15,33,1979/04/03,183cm,85kg,A型,右右,大阪,False
清水　誉,阪神,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.43,2012.0,850,捕手,6,28,1984/04/23,178cm,77kg,A型,右右,兵庫,False
水田　圭介,ヤクルト,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.84,-2.61,2012.0,900,内野手,12,32,1980/11/04,174cm,75kg,AB型,右右,大阪,False
仲澤　忠厚,ソフトバンク,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.79,-0.68,2012.0,1000,内野手,12,30,1982/09/01,178cm,79kg,AB型,右右,福井,False
