選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
小窪　哲也,広島,0.207,81.0,244.0,208.0,43.0,1.0,24.0,0.0,21.0,5.0,31.0,6.0,9.0,0.29,0.255,0.545,2.12,2.36,2010.0,2100,内野手,3,25,1985/04/12,175cm,78kg,O型,右右,奈良,False
葛城　育郎,阪神,0.207,42.0,66.0,58.0,12.0,1.0,3.0,0.0,7.0,0.0,12.0,1.0,3.0,0.292,0.293,0.585,2.33,2.40,2010.0,3100,外野手,11,33,1977/09/28,180cm,87kg,AB型,左左,大分,False
村田　和哉,日本ハム,0.207,19.0,37.0,29.0,6.0,0.0,2.0,0.0,3.0,0.0,4.0,3.0,1.0,0.265,0.207,0.472,1.18,1.88,2010.0,1100,外野手,3,25,1985/07/23,165cm,65kg,B型,右左,千葉,False
井野　卓,楽天,0.206,14.0,38.0,34.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,4.0,1.0,0.206,0.206,0.412,0.60,0.67,2010.0,700,捕手,5,27,1983/11/23,180cm,78kg,B型,右右,群馬,False
吉村　裕基,横浜,0.205,49.0,141.0,132.0,27.0,3.0,11.0,0.0,5.0,0.0,41.0,1.0,5.0,0.229,0.303,0.532,1.47,1.81,2010.0,8000,外野手,8,26,1984/06/14,183cm,94kg,B型,右右,福岡,False
南　竜介,ロッテ,0.205,57.0,95.0,83.0,17.0,1.0,4.0,3.0,9.0,2.0,23.0,1.0,2.0,0.298,0.265,0.563,2.77,2.87,2010.0,1150,外野手,11,29,1981/07/09,186cm,88kg,A型,右右,兵庫,False
Ｇ．Ｇ．佐藤,西武,0.204,53.0,179.0,162.0,33.0,6.0,19.0,1.0,12.0,1.0,52.0,0.0,1.0,0.257,0.34,0.596,2.86,3.28,2010.0,10500,外野手,7,32,1978/08/09,184cm,98kg,AB型,右右,千葉,False
田上　秀則,ソフトバンク,0.203,84.0,255.0,232.0,47.0,7.0,25.0,0.0,10.0,1.0,61.0,11.0,6.0,0.238,0.341,0.578,2.24,2.35,2010.0,5300,捕手,9,30,1980/03/20,178cm,82kg,AB型,右右,大阪,False
井手　正太郎,横浜,0.202,49.0,114.0,104.0,21.0,1.0,5.0,1.0,7.0,0.0,22.0,3.0,4.0,0.252,0.308,0.56,1.93,1.91,2010.0,1000,外野手,9,27,1983/10/10,179cm,79kg,O型,右右,宮崎,False
小池　正晃,中日,0.202,54.0,99.0,84.0,17.0,1.0,5.0,0.0,5.0,4.0,20.0,6.0,2.0,0.28,0.286,0.565,2.21,2.23,2010.0,3300,外野手,12,30,1980/05/15,183cm,88kg,A型,右右,神奈川,False
城所　龍磨,ソフトバンク,0.2,95.0,43.0,35.0,7.0,0.0,4.0,12.0,4.0,0.0,17.0,3.0,0.0,0.275,0.343,0.618,3.29,3.65,2010.0,1200,外野手,7,25,1985/09/24,177cm,74kg,B型,右左,愛知,False
下窪　陽介,横浜,0.2,3.0,6.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.333,0.2,0.533,2.97,3.17,2010.0,1000,外野手,4,31,1979/01/21,175cm,83kg,B型,右右,鹿児島,False
桑原　義行,横浜,0.2,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.2,0.2,0.4,0.59,0.74,2010.0,800,外野手,6,28,1982/06/15,180cm,86kg,A型,右右,東京都,True
中谷　翼,広島,0.2,2.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.6,2.72,2.36,2010.0,500,内野手,5,26,1984/09/30,180cm,80kg,A型,右左,大阪,False
ガイエル,ヤクルト,0.199,81.0,309.0,251.0,50.0,16.0,41.0,0.0,42.0,16.0,70.0,0.0,3.0,0.35,0.418,0.768,5.07,5.28,2010.0,9000,外野手,4,38,1972/10/05,178cm,90kg,不明,右左,カナダ,True
フィリップス,楽天,0.198,26.0,92.0,81.0,16.0,2.0,12.0,0.0,9.0,1.0,21.0,0.0,2.0,0.283,0.296,0.579,2.63,2.91,2010.0,5000,内野手,2,33,1977/04/06,183cm,93kg,不明,右右,アメリカ,True
根元　俊一,ロッテ,0.196,53.0,61.0,51.0,10.0,1.0,6.0,0.0,5.0,1.0,19.0,4.0,1.0,0.281,0.294,0.575,2.48,2.57,2010.0,2400,内野手,5,27,1983/07/08,177cm,75kg,A型,右左,東京都,True
鬼崎　裕司,ヤクルト,0.195,60.0,96.0,87.0,17.0,1.0,5.0,0.0,5.0,0.0,25.0,3.0,0.0,0.239,0.264,0.503,1.76,1.86,2010.0,1400,内野手,3,27,1983/04/07,177cm,77kg,B型,右左,佐賀,False
細川　亨,西武,0.191,112.0,341.0,293.0,56.0,8.0,33.0,1.0,20.0,5.0,84.0,23.0,4.0,0.255,0.321,0.576,2.40,2.50,2010.0,7100,捕手,9,30,1980/01/04,183cm,95kg,B型,右右,青森,False
早川　大輔,横浜,0.19,31.0,100.0,79.0,15.0,1.0,6.0,6.0,11.0,1.0,14.0,9.0,0.0,0.297,0.241,0.537,2.61,2.76,2010.0,4000,外野手,9,35,1975/06/03,178cm,80kg,A型,右両,千葉,False
川本　良平,ヤクルト,0.19,42.0,88.0,79.0,15.0,2.0,9.0,1.0,6.0,1.0,18.0,0.0,2.0,0.25,0.304,0.554,2.10,2.50,2010.0,2000,捕手,6,28,1982/04/28,178cm,85kg,A型,右右,広島,False
中川　裕貴,中日,0.19,13.0,21.0,21.0,4.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.19,0.381,0.571,2.37,2.53,2010.0,650,外野手,7,25,1985/04/26,176cm,76kg,A型,右右,滋賀,False
セギノール,オリックス,0.189,11.0,38.0,37.0,7.0,0.0,3.0,0.0,0.0,1.0,11.0,0.0,0.0,0.211,0.27,0.481,1.57,1.54,2010.0,2700,内野手,8,35,1975/01/19,194cm,92kg,不明,右両,パナマ,True
塩崎　真,オリックス,0.188,35.0,56.0,48.0,9.0,1.0,1.0,0.0,5.0,1.0,13.0,2.0,2.0,0.278,0.25,0.528,1.82,2.02,2010.0,2500,内野手,14,37,1973/06/29,178cm,72kg,A型,右右,熊本,False
三輪　正義,ヤクルト,0.188,10.0,16.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.188,0.188,0.375,0.17,0.37,2010.0,580,内野手,3,26,1984/01/23,168cm,68kg,A型,右左,山口,False
武山　真吾,横浜,0.187,95.0,298.0,257.0,48.0,1.0,22.0,0.0,20.0,1.0,56.0,16.0,5.0,0.246,0.245,0.492,1.62,1.68,2010.0,1200,捕手,8,26,1984/06/22,177cm,86kg,O型,右右,愛知,False
山崎　浩司,オリックス,0.186,78.0,197.0,177.0,33.0,2.0,20.0,1.0,9.0,3.0,35.0,8.0,3.0,0.238,0.26,0.498,1.61,1.70,2010.0,2700,内野手,12,30,1980/10/31,180cm,74kg,O型,右右,大阪,False
亀井　義行,巨人,0.185,71.0,220.0,205.0,38.0,5.0,17.0,4.0,9.0,3.0,38.0,1.0,4.0,0.228,0.322,0.55,2.07,2.25,2010.0,6000,外野手,6,28,1982/07/28,178cm,80kg,AB型,右左,奈良,False
リンデン,楽天,0.185,53.0,189.0,162.0,30.0,5.0,18.0,1.0,21.0,4.0,64.0,0.0,3.0,0.291,0.309,0.6,2.99,3.30,2010.0,6800,外野手,2,30,1980/06/30,191cm,100kg,不明,右左,アメリカ,True
斉藤　俊雄,ロッテ,0.185,21.0,31.0,27.0,5.0,0.0,0.0,0.0,1.0,0.0,11.0,3.0,1.0,0.214,0.222,0.437,0.73,0.77,2010.0,950,捕手,6,27,1983/12/23,180cm,85kg,A型,右右,愛知,False
黒羽根　利規,横浜,0.185,17.0,28.0,27.0,5.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.185,0.222,0.407,0.83,0.88,2010.0,580,捕手,5,23,1987/06/02,178cm,80kg,A型,右右,神奈川,False
岩崎　達郎,中日,0.183,78.0,85.0,60.0,11.0,1.0,4.0,3.0,8.0,0.0,13.0,17.0,0.0,0.279,0.267,0.546,2.16,2.25,2010.0,1300,内野手,4,26,1984/12/28,175cm,75kg,O型,右右,神奈川,False
塀内　久雄,ロッテ,0.182,51.0,28.0,22.0,4.0,0.0,2.0,0.0,1.0,0.0,8.0,5.0,0.0,0.217,0.182,0.399,0.91,1.01,2010.0,1460,内野手,11,29,1981/07/07,180cm,82kg,A型,右左,愛媛,False
岡田　幸文,ロッテ,0.176,72.0,161.0,142.0,25.0,0.0,8.0,15.0,8.0,1.0,15.0,9.0,2.0,0.224,0.19,0.414,1.01,1.22,2010.0,440,外野手,2,26,1984/07/06,177cm,70kg,O型,左左,栃木,False
高口　隆行,日本ハム,0.174,84.0,76.0,69.0,12.0,2.0,5.0,0.0,2.0,0.0,19.0,5.0,2.0,0.197,0.304,0.502,1.31,1.43,2010.0,960,内野手,5,27,1983/08/23,180cm,78kg,B型,右右,東京都,True
山崎　憲晴,横浜,0.171,49.0,36.0,35.0,6.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0,0.194,0.229,0.423,0.97,1.02,2010.0,1300,内野手,2,24,1986/12/13,176cm,77kg,O型,右右,静岡,False
會澤　翼,広島,0.17,32.0,56.0,53.0,9.0,1.0,5.0,0.0,2.0,0.0,16.0,1.0,3.0,0.2,0.245,0.445,0.51,0.66,2010.0,650,捕手,4,22,1988/04/13,177cm,80kg,B型,右右,茨城,False
憲史,楽天,0.167,28.0,39.0,36.0,6.0,0.0,2.0,0.0,2.0,1.0,8.0,0.0,1.0,0.231,0.167,0.397,0.57,0.78,2010.0,2700,外野手,16,34,1976/06/28,176cm,90kg,O型,右左,福岡,False
福田　永将,中日,0.167,15.0,13.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.231,0.167,0.397,0.83,1.05,2010.0,650,内野手,4,22,1988/07/23,181cm,80kg,O型,右右,神奈川,False
迎　祐一郎,オリックス,0.167,3.0,9.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.286,0.167,0.452,1.71,1.81,2010.0,1050,外野手,11,29,1981/12/22,180cm,79kg,AB型,右右,佐賀,False
迎　祐一郎,広島,0.133,23.0,31.0,30.0,4.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.133,0.233,0.367,0.27,0.57,2010.0,1050,外野手,11,29,1981/12/22,180cm,79kg,AB型,右右,佐賀,False
渡辺　正人,ロッテ,0.167,9.0,8.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.286,0.333,0.619,2.98,2.84,2010.0,1420,内野手,13,31,1979/04/03,183cm,80kg,A型,右右,大阪,False
銀次,楽天,0.167,2.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.333,0.10,0.27,2010.0,550,内野手,5,22,1988/02/24,174cm,85kg,A型,右左,岩手,False
李　承ヨプ,巨人,0.163,56.0,108.0,92.0,15.0,5.0,11.0,1.0,12.0,3.0,26.0,1.0,0.0,0.28,0.337,0.617,3.36,3.67,2010.0,60000,内野手,7,34,1976/08/18,183cm,85kg,不明,左左,韓国,True
的場　直樹,ロッテ,0.16,74.0,209.0,188.0,30.0,1.0,19.0,0.0,13.0,0.0,61.0,6.0,6.0,0.212,0.213,0.425,0.71,0.95,2010.0,750,捕手,11,33,1977/05/09,179cm,87kg,O型,右右,大阪,False
丸　佳浩,広島,0.158,14.0,22.0,19.0,3.0,0.0,1.0,1.0,2.0,0.0,7.0,0.0,0.0,0.227,0.158,0.385,1.23,1.95,2010.0,550,外野手,3,21,1989/04/11,177cm,80kg,AB型,右左,千葉,False
鈴木　郁洋,オリックス,0.156,86.0,224.0,192.0,30.0,1.0,12.0,1.0,14.0,1.0,65.0,17.0,3.0,0.217,0.208,0.426,0.95,1.09,2010.0,2600,捕手,13,35,1975/05/23,181cm,75kg,O型,右右,福島,False
宮出　隆自,楽天,0.154,34.0,88.0,78.0,12.0,0.0,4.0,0.0,10.0,0.0,21.0,0.0,4.0,0.25,0.218,0.468,1.04,1.12,2010.0,3700,外野手,15,33,1977/08/18,192cm,90kg,A型,右右,愛媛,False
新井　良太,中日,0.153,45.0,60.0,59.0,9.0,1.0,2.0,1.0,1.0,0.0,14.0,0.0,2.0,0.167,0.203,0.37,0.09,0.32,2010.0,1100,内野手,5,27,1983/08/16,187cm,89kg,AB型,右右,広島,False
濱中　治,オリックス,0.143,4.0,14.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.143,0.214,0.357,0.18,0.25,2010.0,4300,外野手,14,32,1978/07/09,179cm,81kg,B型,右右,和歌山,False
筒香　嘉智,横浜,0.143,3.0,10.0,7.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.4,0.571,0.971,8.15,8.60,2010.0,800,内野手,1,19,1991/11/26,183cm,95kg,不明,右左,和歌山,False
中島　俊哉,楽天,0.143,4.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.143,0.143,0.286,-0.45,-0.27,2010.0,1700,外野手,8,30,1980/06/10,180cm,80kg,O型,右右,福岡,False
竹原　直隆,ロッテ,0.139,40.0,79.0,72.0,10.0,1.0,7.0,1.0,7.0,0.0,17.0,0.0,3.0,0.215,0.222,0.437,0.79,0.97,2010.0,2200,外野手,6,30,1980/04/21,183cm,88kg,O型,左右,岡山,False
後藤　武敏,西武,0.138,16.0,33.0,29.0,4.0,0.0,1.0,0.0,3.0,1.0,9.0,0.0,1.0,0.242,0.138,0.38,0.43,0.70,2010.0,2550,外野手,8,30,1980/06/05,176cm,84kg,A型,右右,静岡,False
バイナム,オリックス,0.138,16.0,29.0,29.0,4.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.138,0.207,0.345,0.05,0.13,2010.0,2550,内野手,1,30,1980/03/15,186cm,83kg,不明,右左,アメリカ,True
ムニス,ロッテ,0.136,14.0,24.0,22.0,3.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.167,0.182,0.348,0.10,0.63,2010.0,500,外野手,2,34,1976/01/28,180cm,90kg,不明,右右,キューバ,True
加藤　政義,日本ハム,0.136,11.0,22.0,22.0,3.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.136,0.182,0.318,0.03,0.16,2010.0,900,内野手,1,23,1987/04/28,173cm,76kg,B型,右左,宮城,False
明石　健志,ソフトバンク,0.128,39.0,51.0,47.0,6.0,0.0,0.0,2.0,2.0,0.0,12.0,2.0,1.0,0.163,0.17,0.333,-0.10,0.05,2010.0,1200,内野手,7,24,1986/01/09,174cm,70kg,B型,右左,北海道,False
内藤　雄太,横浜,0.125,32.0,35.0,32.0,4.0,0.0,2.0,0.0,1.0,0.0,12.0,2.0,2.0,0.152,0.125,0.277,-0.95,-0.79,2010.0,1200,外野手,5,27,1983/11/29,182cm,84kg,O型,右左,神奈川,False
森笠　繁,横浜,0.125,4.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.25,-0.72,-0.50,2010.0,2400,外野手,12,34,1976/10/04,180cm,84kg,B型,右左,神奈川,False
中川　大志,楽天,0.111,7.0,27.0,27.0,3.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.111,0.111,0.222,-1.72,-1.51,2010.0,600,内野手,2,20,1990/06/08,186cm,92kg,A型,右右,愛知,False
高谷　裕亮,ソフトバンク,0.111,23.0,22.0,18.0,2.0,0.0,1.0,0.0,3.0,0.0,6.0,1.0,1.0,0.238,0.167,0.405,0.48,0.63,2010.0,1600,捕手,4,29,1981/11/13,178cm,84kg,O型,右左,栃木,False
青野　毅,ロッテ,0.111,14.0,20.0,18.0,2.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,1.0,0.2,0.278,0.478,0.81,1.21,2010.0,1450,内野手,10,27,1983/01/12,178cm,83kg,B型,右右,鹿児島,False
佐藤　賢治,日本ハム,0.111,9.0,18.0,18.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.111,0.111,0.222,-1.06,-0.83,2010.0,600,外野手,4,22,1988/08/26,181cm,78kg,A型,右左,東京都,True
佐伯　貴弘,横浜,0.111,10.0,10.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.111,0.311,0.10,0.41,2010.0,4500,内野手,18,40,1970/04/18,186cm,90kg,AB型,左左,大阪,False
仲澤　忠厚,ソフトバンク,0.111,12.0,9.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.111,0.111,0.222,-1.03,-0.81,2010.0,1250,内野手,10,28,1982/09/01,180cm,78kg,AB型,右右,福井,False
中田　亮二,中日,0.111,9.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.111,0.111,0.222,-1.00,-0.78,2010.0,1200,内野手,1,23,1987/11/03,171cm,115kg,A型,右左,大阪,False
楠城　祐介,楽天,0.111,4.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.111,0.111,0.222,-1.06,-0.81,2010.0,1200,外野手,2,26,1984/01/27,177cm,84kg,B型,右右,福岡,False
荒木　貴裕,ヤクルト,0.1,18.0,21.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.1,0.1,0.2,-1.15,-0.92,2010.0,1200,内野手,1,23,1987/07/26,179cm,76kg,AB型,右右,富山,False
細山田　武史,横浜,0.094,19.0,33.0,32.0,3.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.121,0.125,0.246,-0.60,-0.47,2010.0,1500,捕手,2,24,1986/04/29,179cm,75kg,A型,右右,鹿児島,False
野口　祥順,ヤクルト,0.087,31.0,29.0,23.0,2.0,0.0,0.0,5.0,3.0,0.0,8.0,3.0,1.0,0.192,0.087,0.279,0.14,0.42,2010.0,1600,内野手,11,29,1981/05/16,185cm,78kg,A型,右右,茨城,False
平田　良介,中日,0.083,6.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.083,0.083,0.167,-1.53,-1.28,2010.0,1600,外野手,5,22,1988/03/23,176cm,84kg,B型,右右,大阪,False
松井　雅人,中日,0.071,13.0,15.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.133,0.071,0.205,-1.13,-0.81,2010.0,800,捕手,1,23,1987/11/19,179cm,78kg,A型,右左,群馬,False
中谷　仁,楽天,0.067,11.0,16.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.125,0.067,0.192,-1.17,-0.85,2010.0,1600,捕手,13,31,1979/05/05,182cm,85kg,A型,右右,和歌山,False
由田　慎太郎,オリックス,0.067,17.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.067,0.133,0.2,-1.26,-1.10,2010.0,750,外野手,7,29,1981/07/20,175cm,75kg,A型,左左,石川,False
角中　勝也,ロッテ,0.0,13.0,23.0,18.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,0.182,0.0,0.182,-0.81,-0.38,2010.0,650,外野手,4,23,1987/05/25,180cm,80kg,A型,右左,石川,False
中東　直己,広島,0.0,15.0,11.0,9.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.091,0.0,0.091,-0.11,1.13,2010.0,750,外野手,4,29,1981/10/05,168cm,75kg,B型,右左,広島,False
寺内　崇幸,巨人,0.0,31.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,-2.37,-2.13,2010.0,1600,内野手,4,27,1983/05/27,177cm,75kg,B型,右右,栃木,False
松本　高明,広島,0.0,6.0,8.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,-1.89,-1.45,2010.0,900,内野手,8,26,1984/04/12,177cm,73kg,B型,右左,東京都,True
横川　史学,楽天,0.0,4.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.125,0.0,0.125,-1.68,-1.27,2010.0,1200,外野手,4,26,1984/12/03,186cm,90kg,B型,右左,千葉,False
野中　信吾,横浜,0.0,36.0,7.0,5.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.286,0.0,0.286,2.41,3.24,2010.0,1260,内野手,9,27,1983/09/24,168cm,70kg,A型,右両,佐賀,False
斉藤　彰吾,西武,0.0,10.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,-1.65,-1.39,2010.0,600,外野手,3,21,1989/05/14,180cm,85kg,B型,左左,埼玉,False
高橋　光信,阪神,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.79,-2.51,2010.0,2500,内野手,13,35,1975/07/07,177cm,88kg,AB型,右右,神奈川,False
中井　大介,巨人,0.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.143,0.0,0.143,-1.43,-0.99,2010.0,800,内野手,3,21,1989/11/27,181cm,85kg,B型,右右,三重,False
田中　雅彦,ロッテ,0.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,-3.71,-3.63,2010.0,1650,捕手,7,28,1982/01/09,175cm,75kg,A型,右右,大阪,False
岩崎　恭平,中日,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.2,0.0,0.2,-0.32,0.00,2010.0,1100,内野手,2,24,1986/04/04,178cm,73kg,AB型,右左,神奈川,False
大田　泰示,巨人,0.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.74,-2.48,2010.0,1200,内野手,2,20,1990/06/09,188cm,90kg,O型,右右,広島,False
吉見　太一,西武,0.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.0,0.2,-2.33,-2.11,2010.0,700,捕手,5,30,1980/07/23,183cm,84kg,B型,右右,京都,False
大道　典嘉,巨人,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.74,-2.48,2010.0,2700,内野手,23,41,1969/10/28,184cm,96kg,B型,右右,三重,False
谷　哲也,中日,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-3.78,-3.74,2010.0,950,内野手,3,25,1985/07/09,180cm,78kg,A型,右右,徳島,False
丈武,楽天,0.0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.07,-0.05,2010.0,650,内野手,2,30,1980/11/29,185cm,84kg,O型,右右,茨城,False
中村　一生,中日,0.0,7.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.71,-1.35,2010.0,900,外野手,6,28,1982/04/02,186cm,85kg,AB型,右右,東京都,True
梶谷　隆幸,横浜,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-4.08,-3.78,2010.0,660,内野手,4,22,1988/08/28,180cm,75kg,A型,右左,島根,False
加治前　竜一,巨人,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.75,-1.55,2010.0,1100,外野手,3,25,1985/04/06,175cm,78kg,A型,右右,奈良,False
伊志嶺　忠,楽天,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.75,-2.50,2010.0,1050,捕手,3,25,1985/06/22,178cm,78kg,AB型,右左,沖縄,False
伊藤　光,オリックス,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.75,-2.50,2010.0,520,捕手,3,21,1989/04/23,180cm,76kg,B型,右右,愛知,False
加藤　健,巨人,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.77,-2.52,2010.0,1520,捕手,12,29,1981/03/23,186cm,92kg,A型,右右,新潟,False
関口　雄大,日本ハム,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.77,-2.52,2010.0,490,外野手,3,25,1985/08/26,177cm,85kg,B型,右右,栃木,False
市川　友也,巨人,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,2010.0,1000,捕手,1,25,1985/05/09,176cm,78kg,O型,右右,神奈川,False
野口　寿浩,横浜,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,2010.0,6500,捕手,21,39,1971/06/24,183cm,77kg,A型,右右,千葉,False
大村　直之,オリックス,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2010.0,7000,外野手,17,34,1976/02/13,173cm,72kg,O型,左左,兵庫,False
岳野　竜也,西武,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.80,-4.95,2010.0,800,捕手,2,24,1986/05/14,180cm,85kg,O型,右右,福岡,False
實松　一成,巨人,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.70,2010.0,1200,捕手,12,29,1981/01/18,177cm,81kg,A型,右右,佐賀,False
柳田　殖生,中日,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2010.0,750,内野手,5,28,1982/03/31,178cm,77kg,A型,右右,兵庫,False
中嶋　聡,日本ハム,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.70,2010.0,3200,捕手,24,41,1969/03/27,182cm,82kg,AB型,右右,秋田,False
岩舘　学,日本ハム,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.70,2010.0,840,内野手,7,29,1981/04/14,177cm,76kg,A型,右右,千葉,False
田上　健一,阪神,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2010.0,300,外野手,1,23,1987/12/12,180cm,76kg,A型,右左,神奈川,False
橋本　到,巨人,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.70,2010.0,625,外野手,2,20,1990/04/28,172cm,70kg,O型,右左,宮城,False
