選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
三好　匠,楽天,0.207,9.0,33.0,29.0,6.0,0.0,3.0,0.0,1.0,1.0,9.0,2.0,1.0,0.258,0.31,0.568,2.10,2.09,2015.0,630,内野手,4,22,1993/06/07,174cm,75kg,A型,右右,福岡,False
後藤　武敏　Ｇ．,DeNA,0.206,70.0,76.0,68.0,14.0,4.0,11.0,0.0,8.0,0.0,17.0,0.0,2.0,0.289,0.441,0.731,4.05,4.11,2015.0,2200,内野手,13,35,1980/06/05,176cm,84kg,A型,右右,静岡,False
江川　智晃,ソフトバンク,0.206,25.0,37.0,34.0,7.0,1.0,4.0,0.0,2.0,0.0,11.0,0.0,1.0,0.243,0.382,0.626,2.75,3.04,2015.0,2100,外野手,11,29,1986/10/31,180cm,86kg,B型,右右,三重,False
山崎　勝己,オリックス,0.204,79.0,188.0,147.0,30.0,0.0,14.0,1.0,13.0,8.0,31.0,19.0,2.0,0.302,0.238,0.54,2.35,2.45,2015.0,3400,捕手,15,33,1982/08/16,180cm,83kg,O型,右右,兵庫,False
島内　宏明,楽天,0.203,25.0,81.0,74.0,15.0,0.0,6.0,5.0,4.0,0.0,6.0,2.0,0.0,0.241,0.311,0.551,2.68,2.82,2015.0,2800,外野手,4,25,1990/02/02,180cm,75kg,B型,左左,石川,False
高城　俊人,DeNA,0.202,64.0,148.0,129.0,26.0,1.0,9.0,0.0,8.0,4.0,32.0,7.0,6.0,0.27,0.279,0.549,1.87,1.88,2015.0,1000,捕手,4,22,1993/05/03,176cm,86kg,AB型,右右,福岡,False
大谷　翔平,日本ハム,0.202,70.0,119.0,109.0,22.0,5.0,17.0,1.0,8.0,0.0,43.0,0.0,1.0,0.252,0.376,0.628,3.16,3.48,2015.0,10000,投手,3,21,1994/07/05,193cm,90kg,B型,右左,岩手,False
田中　浩康,ヤクルト,0.201,82.0,151.0,134.0,27.0,1.0,11.0,3.0,11.0,2.0,18.0,4.0,4.0,0.272,0.261,0.533,2.15,2.23,2015.0,7500,内野手,11,33,1982/05/24,177cm,77kg,O型,右右,京都,False
荒木　郁也,阪神,0.2,29.0,41.0,35.0,7.0,0.0,0.0,4.0,3.0,1.0,7.0,2.0,1.0,0.282,0.2,0.482,2.26,2.36,2015.0,700,内野手,5,27,1988/04/25,183cm,72kg,B型,右左,東京都,True
中村　一生,オリックス,0.2,67.0,38.0,35.0,7.0,0.0,5.0,2.0,0.0,0.0,8.0,3.0,0.0,0.2,0.286,0.486,-0.05,0.10,2015.0,1400,外野手,11,33,1982/04/02,186cm,85kg,AB型,右右,東京都,True
森山　周,楽天,0.2,47.0,21.0,15.0,3.0,0.0,0.0,9.0,2.0,0.0,4.0,4.0,2.0,0.294,0.267,0.561,1.51,1.76,2015.0,1900,外野手,10,34,1981/08/11,179cm,73kg,O型,右左,兵庫,False
下水流　昂,広島,0.2,5.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2,0.2,0.4,0.74,0.88,2015.0,810,外野手,3,27,1988/04/23,178cm,88kg,A型,右右,神奈川,False
矢野　謙次,日本ハム,0.197,40.0,84.0,76.0,15.0,1.0,5.0,0.0,4.0,4.0,10.0,0.0,3.0,0.274,0.289,0.563,2.21,2.26,2015.0,4800,外野手,13,35,1980/09/21,178cm,81kg,O型,右右,東京都,True
矢野　謙次,巨人,0.071,8.0,14.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.071,0.071,0.143,-1.70,-1.43,2015.0,4800,外野手,13,35,1980/09/21,178cm,81kg,O型,右右,東京都,True
武内　晋一,ヤクルト,0.197,51.0,71.0,66.0,13.0,0.0,3.0,0.0,4.0,0.0,15.0,1.0,1.0,0.243,0.227,0.47,1.44,1.51,2015.0,2200,内野手,10,32,1983/12/10,175cm,90kg,O型,左左,兵庫,False
鬼崎　裕司,西武,0.196,59.0,124.0,107.0,21.0,0.0,6.0,1.0,10.0,0.0,23.0,6.0,1.0,0.263,0.243,0.506,2.03,2.15,2015.0,2500,内野手,8,32,1983/04/07,177cm,77kg,B型,右左,佐賀,False
阿部　俊人,楽天,0.196,66.0,110.0,102.0,20.0,0.0,5.0,6.0,2.0,1.0,21.0,5.0,1.0,0.219,0.235,0.454,1.09,1.20,2015.0,1100,内野手,5,27,1988/12/23,180cm,73kg,AB型,右左,宮城,False
鶴岡　慎也,ソフトバンク,0.195,56.0,142.0,128.0,25.0,1.0,9.0,1.0,7.0,0.0,17.0,5.0,2.0,0.234,0.258,0.491,1.69,1.93,2015.0,7600,捕手,13,34,1981/04/11,175cm,82kg,A型,右右,鹿児島,False
木村　文紀,西武,0.195,49.0,92.0,82.0,16.0,5.0,12.0,1.0,4.0,2.0,28.0,4.0,0.0,0.25,0.451,0.701,3.86,3.99,2015.0,1700,外野手,9,27,1988/09/13,182cm,83kg,O型,右右,東京都,True
ブランコ,オリックス,0.194,52.0,189.0,165.0,32.0,9.0,24.0,0.0,21.0,1.0,53.0,0.0,2.0,0.286,0.364,0.649,3.51,3.88,2015.0,25000,内野手,7,35,1980/11/10,188cm,102kg,A型,右右,ドミニカ共和国,True
大野　奨太,日本ハム,0.194,74.0,180.0,155.0,30.0,0.0,10.0,1.0,16.0,1.0,29.0,8.0,6.0,0.273,0.245,0.518,1.79,1.81,2015.0,4300,捕手,7,28,1987/01/13,177cm,83kg,O型,右右,岐阜,False
松井　佑介,中日,0.194,30.0,32.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.194,0.194,0.387,0.65,0.77,2015.0,1300,外野手,6,28,1987/07/10,183cm,83kg,O型,右右,大阪,False
新井　良太,阪神,0.193,93.0,162.0,150.0,29.0,4.0,19.0,0.0,10.0,1.0,41.0,0.0,3.0,0.247,0.327,0.574,2.39,2.55,2015.0,3000,内野手,10,32,1983/08/16,188cm,97kg,AB型,右右,広島,False
フェルナンド,楽天,0.192,39.0,84.0,78.0,15.0,1.0,7.0,0.0,6.0,0.0,25.0,0.0,4.0,0.25,0.256,0.506,1.32,1.44,2015.0,800,外野手,1,23,1992/04/13,175cm,79kg,O型,右右,ブラジル,True
柴田　講平,阪神,0.19,20.0,49.0,42.0,8.0,0.0,2.0,0.0,3.0,1.0,15.0,3.0,0.0,0.261,0.214,0.475,1.74,1.84,2015.0,1000,外野手,7,29,1986/07/17,177cm,76kg,A型,左左,福岡,False
森岡　良介,ヤクルト,0.188,75.0,125.0,112.0,21.0,1.0,9.0,1.0,8.0,1.0,22.0,3.0,6.0,0.246,0.25,0.496,1.19,1.39,2015.0,3800,内野手,13,31,1984/07/15,174cm,71kg,A型,右左,大阪,False
外崎　修汰,西武,0.186,43.0,110.0,97.0,18.0,1.0,4.0,9.0,6.0,1.0,30.0,6.0,1.0,0.24,0.247,0.488,2.01,2.11,2015.0,1200,内野手,1,23,1992/12/20,177cm,75kg,O型,右右,青森,False
バレンティン,ヤクルト,0.186,15.0,52.0,43.0,8.0,1.0,6.0,0.0,9.0,0.0,14.0,0.0,1.0,0.327,0.302,0.629,3.47,3.61,2015.0,30000,外野手,5,31,1984/07/02,185cm,100kg,O型,右右,アンティル,True
谷　佳知,オリックス,0.185,11.0,32.0,27.0,5.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.313,0.222,0.535,2.84,2.97,2015.0,2250,外野手,19,42,1973/02/09,173cm,77kg,O型,右右,大阪,False
桑原　将志,DeNA,0.184,60.0,116.0,103.0,19.0,1.0,5.0,1.0,5.0,0.0,26.0,8.0,1.0,0.222,0.272,0.494,1.53,1.61,2015.0,1100,外野手,4,22,1993/07/21,174cm,76kg,B型,右右,大阪,False
杉山　翔大,中日,0.183,64.0,161.0,153.0,28.0,3.0,17.0,1.0,3.0,2.0,33.0,3.0,3.0,0.209,0.261,0.47,1.18,1.32,2015.0,732,捕手,3,24,1991/02/10,173cm,88kg,O型,右右,千葉,False
セラテリ,西武,0.183,33.0,74.0,60.0,11.0,0.0,6.0,1.0,12.0,1.0,21.0,1.0,1.0,0.329,0.233,0.562,3.00,3.15,2015.0,7200,内野手,1,32,1983/02/27,178cm,86kg,不明,右両,アメリカ,True
實松　一成,巨人,0.182,22.0,39.0,33.0,6.0,1.0,3.0,1.0,2.0,2.0,9.0,2.0,0.0,0.27,0.273,0.543,2.62,2.85,2015.0,3700,捕手,17,34,1981/01/18,177cm,85kg,A型,右右,佐賀,False
永江　恭平,西武,0.182,54.0,30.0,22.0,4.0,0.0,4.0,0.0,1.0,2.0,13.0,5.0,0.0,0.28,0.273,0.553,2.32,2.39,2015.0,1100,内野手,4,22,1993/05/07,174cm,77kg,B型,右左,佐賀,False
松本　剛,日本ハム,0.182,11.0,14.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.25,0.273,0.523,1.99,1.94,2015.0,620,内野手,4,22,1993/08/11,181cm,80kg,AB型,右右,埼玉,False
井上　晴哉,ロッテ,0.182,5.0,12.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25,0.182,0.432,0.28,0.41,2015.0,1250,内野手,2,26,1989/07/03,180cm,114kg,A型,右右,広島,False
中谷　将大,阪神,0.182,11.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.182,0.182,0.364,0.34,0.51,2015.0,580,外野手,5,22,1993/01/05,187cm,88kg,A型,右右,福岡,False
内村　賢介,DeNA,0.179,28.0,46.0,39.0,7.0,0.0,1.0,2.0,2.0,0.0,9.0,5.0,0.0,0.22,0.179,0.399,0.90,1.04,2015.0,2800,内野手,8,29,1986/03/17,163cm,65kg,B型,右両,東京都,True
黒羽根　利規,DeNA,0.178,63.0,149.0,129.0,23.0,1.0,7.0,0.0,11.0,0.0,32.0,7.0,2.0,0.239,0.225,0.464,1.32,1.60,2015.0,2600,捕手,10,28,1987/06/02,178cm,86kg,A型,右右,神奈川,False
藤井　亮太,ヤクルト,0.176,13.0,38.0,34.0,6.0,0.0,2.0,0.0,2.0,0.0,13.0,2.0,1.0,0.222,0.206,0.428,0.45,0.57,2015.0,750,捕手,2,27,1988/09/30,176cm,73kg,A型,右左,兵庫,False
高谷　裕亮,ソフトバンク,0.175,93.0,192.0,171.0,30.0,1.0,16.0,0.0,13.0,0.0,31.0,8.0,2.0,0.234,0.24,0.473,1.41,1.52,2015.0,1800,捕手,9,34,1981/11/13,179cm,86kg,O型,右左,栃木,False
坂　克彦,阪神,0.175,87.0,46.0,40.0,7.0,0.0,2.0,1.0,3.0,1.0,13.0,2.0,0.0,0.25,0.225,0.475,1.85,2.00,2015.0,2300,内野手,12,30,1985/09/06,180cm,82kg,A型,右左,茨城,False
藤井　彰人,阪神,0.172,71.0,159.0,134.0,23.0,0.0,3.0,0.0,21.0,0.0,20.0,4.0,4.0,0.284,0.194,0.478,1.62,1.78,2015.0,4500,捕手,17,39,1976/06/18,170cm,80kg,AB型,右右,大阪,False
田村　龍弘,ロッテ,0.17,117.0,365.0,305.0,52.0,2.0,32.0,3.0,33.0,1.0,69.0,22.0,3.0,0.251,0.23,0.48,1.66,1.90,2015.0,1260,捕手,3,21,1994/05/13,174cm,80kg,A型,右右,大阪,False
原　拓也,オリックス,0.17,92.0,148.0,135.0,23.0,2.0,8.0,1.0,10.0,1.0,34.0,2.0,1.0,0.233,0.23,0.463,1.47,1.67,2015.0,3500,内野手,9,31,1984/05/18,175cm,80kg,O型,右左,神奈川,False
小島　脩平,オリックス,0.17,41.0,52.0,47.0,8.0,0.0,6.0,3.0,4.0,0.0,12.0,1.0,1.0,0.235,0.213,0.448,0.73,0.88,2015.0,700,内野手,4,28,1987/06/05,177cm,75kg,O型,右左,群馬,False
松元　ユウイチ,ヤクルト,0.17,39.0,51.0,47.0,8.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,1.0,0.216,0.213,0.428,0.96,1.26,2015.0,2200,外野手,17,35,1980/12/18,178cm,86kg,A型,左左,ブラジル,True
岡島　豪郎,楽天,0.168,41.0,155.0,137.0,23.0,1.0,13.0,7.0,12.0,0.0,15.0,4.0,0.0,0.232,0.255,0.487,1.92,2.18,2015.0,5000,外野手,4,26,1989/09/07,176cm,82kg,B型,右左,群馬,False
フランシスコ,巨人,0.167,5.0,18.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.167,0.167,0.333,-0.07,0.11,2015.0,14300,内野手,1,28,1987/06/24,188cm,111kg,不明,右左,ドミニカ共和国,True
松井　淳,ヤクルト,0.167,7.0,13.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.231,0.167,0.397,0.90,1.13,2015.0,900,外野手,6,28,1987/11/27,177cm,88kg,O型,右左,神奈川,False
塚田　正義,ソフトバンク,0.167,12.0,12.0,12.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.167,0.417,0.583,3.35,3.73,2015.0,1200,外野手,4,26,1989/07/23,177cm,76kg,A型,右右,茨城,False
斐紹,ソフトバンク,0.167,11.0,9.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.444,0.167,0.611,1.07,1.43,2015.0,850,捕手,5,23,1992/11/16,179cm,92kg,A型,右左,北海道,False
工藤　隆人,中日,0.167,13.0,7.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.286,0.167,0.452,1.71,2.00,2015.0,1500,外野手,11,34,1981/03/30,171cm,73kg,A型,左左,青森,False
小関　翔太,楽天,0.162,40.0,78.0,68.0,11.0,1.0,5.0,0.0,3.0,1.0,12.0,6.0,3.0,0.208,0.221,0.429,0.48,0.64,2015.0,760,捕手,6,24,1991/09/06,181cm,81kg,B型,右右,福岡,False
牧原　大成,ソフトバンク,0.159,43.0,51.0,44.0,7.0,0.0,4.0,2.0,0.0,1.0,4.0,4.0,2.0,0.17,0.182,0.352,0.25,0.73,2015.0,1000,内野手,5,23,1992/10/15,172cm,68kg,A型,右左,福岡,False
堂上　直倫,中日,0.158,43.0,43.0,38.0,6.0,1.0,1.0,0.0,4.0,0.0,8.0,1.0,0.0,0.238,0.237,0.475,1.68,1.96,2015.0,2000,内野手,9,27,1988/09/23,184cm,82kg,O型,右右,愛知,False
上本　達之,西武,0.154,6.0,14.0,13.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.214,0.154,0.368,-0.25,-0.09,2015.0,1400,捕手,13,35,1980/11/08,186cm,96kg,B型,右左,山口,False
渡邉　諒,日本ハム,0.154,9.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.154,0.154,0.308,-0.25,-0.05,2015.0,690,内野手,2,20,1995/04/30,178cm,80kg,B型,右右,茨城,False
青松　慶侑,ロッテ,0.15,13.0,20.0,20.0,3.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.15,0.35,0.5,1.47,1.70,2015.0,630,内野手,11,29,1986/12/07,185cm,83kg,O型,右右,京都,False
西田　明央,ヤクルト,0.147,13.0,40.0,34.0,5.0,1.0,2.0,0.0,3.0,0.0,11.0,3.0,1.0,0.216,0.265,0.481,1.22,1.42,2015.0,800,捕手,5,23,1992/04/28,178cm,83kg,AB型,右右,京都,False
松本　哲也,巨人,0.147,44.0,37.0,34.0,5.0,0.0,0.0,3.0,2.0,0.0,10.0,1.0,0.0,0.194,0.176,0.371,1.01,1.16,2015.0,3000,外野手,9,31,1984/07/03,168cm,66kg,O型,左左,山梨,False
坂田　遼,西武,0.146,15.0,42.0,41.0,6.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,0.167,0.195,0.362,0.04,0.14,2015.0,1400,外野手,7,29,1986/10/02,178cm,90kg,A型,右左,神奈川,False
野本　圭,中日,0.143,10.0,16.0,14.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.25,0.214,0.464,1.61,1.53,2015.0,1670,外野手,7,31,1984/07/07,180cm,81kg,B型,左左,岡山,False
多村　仁志,DeNA,0.143,4.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.143,0.393,1.03,1.31,2015.0,4600,外野手,21,38,1977/03/28,180cm,80kg,B型,右右,神奈川,False
田代　将太郎,西武,0.143,7.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.143,0.143,0.286,-1.79,-1.50,2015.0,570,外野手,4,26,1989/12/13,178cm,75kg,A型,左左,北海道,False
山崎　浩司,楽天,0.141,40.0,80.0,71.0,10.0,0.0,2.0,0.0,1.0,0.0,12.0,8.0,1.0,0.153,0.155,0.308,-0.16,-0.03,2015.0,1000,内野手,17,35,1980/10/31,180cm,74kg,O型,右右,大阪,False
三木　亮,ロッテ,0.138,40.0,29.0,29.0,4.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,2.0,0.138,0.241,0.379,-0.18,0.09,2015.0,1200,内野手,2,24,1991/10/25,175cm,78kg,A型,右右,大阪,False
鉄平,オリックス,0.136,13.0,22.0,22.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.136,0.182,0.318,-0.60,-0.51,2015.0,3500,外野手,15,33,1982/12/27,178cm,78kg,AB型,右左,大分,False
松井　雅人,中日,0.135,51.0,146.0,133.0,18.0,0.0,7.0,2.0,5.0,2.0,43.0,6.0,3.0,0.179,0.165,0.344,0.01,0.16,2015.0,1400,捕手,6,28,1987/11/19,179cm,78kg,A型,右左,群馬,False
大嶺　翔太,ロッテ,0.12,41.0,30.0,25.0,3.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,0.0,0.207,0.12,0.327,0.39,1.01,2015.0,620,内野手,6,24,1991/09/17,180cm,82kg,A型,右右,沖縄,False
細川　亨,ソフトバンク,0.116,59.0,114.0,95.0,11.0,0.0,5.0,0.0,9.0,0.0,37.0,9.0,2.0,0.19,0.168,0.359,0.28,0.50,2015.0,10000,捕手,14,35,1980/01/04,183cm,103kg,B型,右右,青森,False
熊代　聖人,西武,0.111,38.0,41.0,36.0,4.0,0.0,3.0,1.0,3.0,0.0,6.0,1.0,0.0,0.175,0.111,0.286,0.03,0.54,2015.0,1700,外野手,5,26,1989/04/18,175cm,76kg,O型,右右,愛媛,False
山崎　憲晴,DeNA,0.103,25.0,34.0,29.0,3.0,0.0,2.0,2.0,3.0,0.0,12.0,2.0,0.0,0.188,0.138,0.325,0.52,0.71,2015.0,2800,内野手,7,29,1986/12/13,176cm,79kg,O型,右右,静岡,False
カステヤーノス,巨人,0.1,6.0,22.0,20.0,2.0,0.0,1.0,0.0,2.0,0.0,11.0,0.0,0.0,0.182,0.15,0.332,0.07,0.29,2015.0,3700,外野手,1,29,1986/08/04,183cm,91kg,不明,右右,アメリカ,True
武山　真吾,中日,0.091,11.0,27.0,22.0,2.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,1.0,0.231,0.091,0.322,-0.09,0.21,2015.0,1300,捕手,13,31,1984/06/22,179cm,88kg,O型,右右,愛知,False
ハフマン,ロッテ,0.091,6.0,13.0,11.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.231,0.091,0.322,0.29,0.68,2015.0,2600,外野手,2,30,1985/04/29,183cm,98kg,不明,右右,アメリカ,True
川崎　成晃,ヤクルト,0.091,13.0,12.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.167,0.091,0.258,-0.49,-0.19,2015.0,780,外野手,5,29,1986/03/30,182cm,85kg,B型,右右,鹿児島,False
若月　健矢,オリックス,0.091,5.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.091,0.091,0.182,-2.08,-1.94,2015.0,600,捕手,2,20,1995/10/04,180cm,87kg,不明,右右,埼玉,False
武田　健吾,オリックス,0.071,9.0,16.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.133,0.071,0.205,-0.90,-0.62,2015.0,650,外野手,3,21,1994/04/18,183cm,78kg,O型,右右,福岡,False
松中　信彦,ソフトバンク,0.067,9.0,16.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.125,0.067,0.192,-1.26,-0.95,2015.0,3500,内野手,19,42,1973/12/26,183cm,97kg,B型,左左,熊本,False
友永　翔太,中日,0.056,7.0,20.0,18.0,1.0,0.0,0.0,2.0,1.0,0.0,7.0,1.0,1.0,0.105,0.056,0.161,-1.26,-1.02,2015.0,1000,外野手,1,24,1991/04/01,170cm,74kg,O型,右左,神奈川,False
榎本　葵,楽天,0.056,15.0,19.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.105,0.056,0.161,-1.47,-1.16,2015.0,700,外野手,5,23,1992/07/24,179cm,78kg,O型,左左,神奈川,False
セペダ,巨人,0.0,20.0,28.0,21.0,0.0,0.0,1.0,0.0,7.0,0.0,6.0,0.0,1.0,0.25,0.0,0.25,-0.40,0.09,2015.0,3500,外野手,2,35,1980/04/08,178cm,93kg,不明,右両,キューバ,True
森本　稀哲,西武,0.0,12.0,15.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.143,0.0,0.143,-1.17,-0.79,2015.0,2500,外野手,17,34,1981/01/31,185cm,81kg,B型,右右,東京都,True
中田　祥多,西武,0.0,8.0,12.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.182,0.0,0.182,-0.75,-0.35,2015.0,650,捕手,8,25,1990/02/22,182cm,85kg,A型,右右,兵庫,False
ペレス,阪神,0.0,3.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.1,0.0,0.1,-1.86,-1.47,2015.0,650,外野手,1,28,1987/11/16,191cm,98kg,不明,右左,ドミニカ共和国,True
森越　祐人,阪神,0.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.125,0.0,0.125,-1.62,-1.20,2015.0,600,内野手,5,27,1988/08/11,178cm,70kg,A型,右右,愛知,False
山本　和作,オリックス,0.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.78,-2.50,2015.0,1000,内野手,7,29,1986/09/21,182cm,85kg,AB型,右右,兵庫,False
江村　直也,ロッテ,0.0,14.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.143,0.0,0.143,-2.49,-2.28,2015.0,1050,捕手,5,23,1992/05/06,176cm,83kg,B型,右右,広島,False
井領　雅貴,中日,0.0,9.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,-3.02,-2.84,2015.0,1000,外野手,1,26,1989/11/04,174cm,82kg,O型,右左,千葉,False
小宮山　慎二,阪神,0.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.74,-2.48,2015.0,1280,捕手,12,30,1985/11/26,178cm,86kg,A型,右右,神奈川,False
小山　桂司,楽天,0.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-3.15,-2.89,2015.0,1700,捕手,10,35,1980/11/19,175cm,81kg,A型,右右,宮城,False
堤　裕貴,オリックス,0.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.83,-2.54,2015.0,650,内野手,4,22,1993/09/21,173cm,74kg,B型,右左,佐賀,False
中東　直己,広島,0.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.80,-1.62,2015.0,1400,外野手,9,34,1981/10/05,168cm,73kg,B型,右左,広島,False
田中　雅彦,ヤクルト,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.75,-2.50,2015.0,1800,捕手,12,33,1982/01/09,175cm,78kg,A型,右右,大阪,False
米野　智人,西武,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.75,-2.50,2015.0,1100,外野手,16,33,1982/01/21,183cm,83kg,B型,右右,北海道,False
辻　東倫,巨人,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.09,0.63,2015.0,660,内野手,3,21,1994/08/11,181cm,82kg,B型,右左,三重,False
鵜久森　淳志,日本ハム,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.333,0.0,0.333,1.39,2.03,2015.0,960,外野手,11,28,1987/02/01,189cm,92kg,O型,右右,愛媛,False
坂口　真規,巨人,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2015.0,790,内野手,3,25,1990/09/29,187cm,95kg,A型,右右,和歌山,False
美間　優槻,広島,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.77,-2.52,2015.0,560,内野手,3,21,1994/05/26,177cm,90kg,B型,右右,徳島,False
猪本　健太郎,ソフトバンク,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,2015.0,650,内野手,7,25,1990/12/23,182cm,96kg,O型,右右,熊本,False
清水　優心,日本ハム,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,2015.0,600,捕手,1,19,1996/05/22,185cm,88kg,A型,右右,山口,False
高濱　祐仁,日本ハム,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2015.0,480,内野手,1,19,1996/08/08,183cm,88kg,B型,右右,佐賀,False
田上　健一,阪神,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2015.0,900,外野手,6,28,1987/12/12,181cm,73kg,A型,右左,神奈川,False
北　篤,日本ハム,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.70,2015.0,830,外野手,9,27,1988/11/26,182cm,88kg,A型,右左,石川,False
北條　史也,阪神,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2015.0,730,内野手,3,21,1994/07/29,177cm,75kg,O型,右右,大阪,False
赤堀　大智,DeNA,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.70,2015.0,800,外野手,3,28,1987/04/13,188cm,92kg,A型,右右,静岡,False
岡崎　太一,阪神,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2015.0,900,捕手,11,32,1983/06/20,180cm,83kg,O型,右右,奈良,False
