選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
園部　聡,オリックス,0.204,16.0,57.0,54.0,11.0,1.0,6.0,0.0,2.0,1.0,24.0,0.0,0.0,0.246,0.315,0.56,2.50,2.55,2016.0,450,内野手,3,21,1995/11/10,184cm,94kg,O型,右右,福島,False
中川　大志,楽天,0.203,22.0,80.0,74.0,15.0,2.0,18.0,0.0,5.0,0.0,21.0,1.0,1.0,0.253,0.311,0.564,2.40,2.53,2016.0,1000,内野手,8,26,1990/06/08,186cm,92kg,A型,右右,愛知,False
石原　慶幸,広島,0.202,106.0,289.0,243.0,49.0,0.0,17.0,4.0,29.0,4.0,54.0,12.0,8.0,0.296,0.23,0.526,2.10,2.15,2016.0,10000,捕手,15,37,1979/09/07,177cm,90kg,A型,右右,岐阜,False
大田　泰示,巨人,0.202,62.0,119.0,114.0,23.0,4.0,13.0,0.0,4.0,0.0,45.0,0.0,3.0,0.227,0.377,0.604,2.44,2.61,2016.0,2100,外野手,8,26,1990/06/09,188cm,95kg,O型,右右,広島,False
中村　奨吾,ロッテ,0.201,108.0,325.0,278.0,56.0,6.0,25.0,4.0,26.0,6.0,70.0,14.0,0.0,0.283,0.309,0.592,2.90,3.03,2016.0,2500,内野手,2,24,1992/05/28,180cm,79kg,A型,右右,兵庫,False
岡﨑　太一,阪神,0.2,38.0,76.0,65.0,13.0,0.0,5.0,1.0,7.0,0.0,16.0,3.0,0.0,0.274,0.246,0.52,2.42,2.60,2016.0,850,捕手,12,33,1983/06/20,180cm,83kg,O型,右右,奈良,False
福田　将儀,楽天,0.2,36.0,74.0,60.0,12.0,2.0,8.0,2.0,8.0,0.0,11.0,6.0,3.0,0.294,0.333,0.627,2.37,2.51,2016.0,1080,外野手,2,24,1992/04/17,174cm,76kg,O型,右右,千葉,False
坂本　誠志郎,阪神,0.2,28.0,55.0,45.0,9.0,1.0,2.0,0.0,4.0,0.0,14.0,6.0,3.0,0.265,0.356,0.621,2.11,2.08,2016.0,1200,捕手,1,23,1993/11/10,176cm,78kg,O型,右右,兵庫,False
竹原　直隆,西武,0.2,22.0,31.0,30.0,6.0,1.0,6.0,0.0,1.0,0.0,4.0,0.0,1.0,0.226,0.333,0.559,1.97,2.10,2016.0,1200,外野手,12,36,1980/04/21,183cm,88kg,O型,左右,岡山,False
藤井　亮太,ヤクルト,0.2,12.0,20.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.2,0.25,0.45,1.20,1.22,2016.0,750,捕手,3,28,1988/09/30,176cm,73kg,A型,右左,兵庫,False
大嶋　匠,日本ハム,0.2,12.0,17.0,15.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.235,0.267,0.502,2.11,2.76,2016.0,500,捕手,5,26,1990/02/14,180cm,97kg,A型,右左,群馬,False
北　篤,巨人,0.2,3.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.429,0.2,0.629,2.12,2.32,2016.0,790,外野手,10,28,1988/11/26,182cm,88kg,A型,右左,石川,False
中村　一生,オリックス,0.2,7.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.6,2.72,2.36,2016.0,1500,外野手,12,34,1982/04/02,186cm,85kg,AB型,右右,東京都,True
中井　大介,巨人,0.196,43.0,61.0,51.0,10.0,0.0,4.0,0.0,7.0,1.0,13.0,1.0,0.0,0.3,0.275,0.575,3.09,3.34,2016.0,1440,内野手,9,27,1989/11/27,182cm,85kg,B型,右右,三重,False
荒波　翔,DeNA,0.195,36.0,96.0,87.0,17.0,0.0,7.0,0.0,7.0,1.0,17.0,1.0,1.0,0.263,0.241,0.505,1.79,1.89,2016.0,4000,外野手,6,30,1986/01/25,179cm,78kg,A型,右左,神奈川,False
呉　念庭,西武,0.194,43.0,142.0,124.0,24.0,0.0,11.0,1.0,14.0,2.0,25.0,0.0,4.0,0.282,0.234,0.516,2.00,2.26,2016.0,600,内野手,1,23,1993/06/07,178cm,75kg,AB型,右左,台湾,True
川端　崇義,オリックス,0.194,28.0,71.0,62.0,12.0,0.0,5.0,1.0,0.0,1.0,11.0,7.0,1.0,0.203,0.226,0.429,1.04,1.21,2016.0,2200,外野手,5,31,1985/02/04,176cm,80kg,B型,右右,静岡,False
井領　雅貴,中日,0.194,13.0,31.0,31.0,6.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.194,0.323,0.516,1.86,2.00,2016.0,750,外野手,2,27,1989/11/04,174cm,82kg,O型,右左,千葉,False
駿太,オリックス,0.192,105.0,239.0,214.0,41.0,1.0,9.0,3.0,11.0,2.0,40.0,12.0,2.0,0.238,0.229,0.467,1.37,1.48,2016.0,3000,外野手,6,23,1993/03/05,180cm,80kg,A型,右左,群馬,False
淺間　大基,日本ハム,0.191,52.0,115.0,110.0,21.0,1.0,9.0,2.0,4.0,0.0,36.0,1.0,0.0,0.219,0.273,0.492,1.69,1.78,2016.0,900,外野手,2,20,1996/06/21,183cm,76kg,B型,右左,東京都,True
横田　慎太郎,阪神,0.19,38.0,109.0,105.0,20.0,0.0,4.0,4.0,2.0,2.0,13.0,0.0,3.0,0.22,0.21,0.43,0.79,0.91,2016.0,720,外野手,3,21,1995/06/09,186cm,92kg,O型,左左,鹿児島,False
重信　慎之介,巨人,0.19,25.0,87.0,79.0,15.0,0.0,2.0,5.0,7.0,0.0,20.0,1.0,0.0,0.256,0.278,0.534,2.54,2.63,2016.0,1200,外野手,1,23,1993/04/17,173cm,70kg,A型,右左,千葉,False
松井　佑介,中日,0.19,14.0,21.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.19,0.286,0.476,1.42,1.35,2016.0,1300,外野手,7,29,1987/07/10,183cm,83kg,O型,右右,大阪,False
原　拓也,オリックス,0.189,36.0,43.0,37.0,7.0,0.0,4.0,0.0,5.0,0.0,7.0,1.0,2.0,0.286,0.216,0.502,1.51,1.60,2016.0,3000,内野手,10,32,1984/05/18,175cm,80kg,O型,右左,神奈川,False
金澤　岳,ロッテ,0.188,17.0,41.0,32.0,6.0,0.0,2.0,0.0,4.0,2.0,13.0,2.0,0.0,0.308,0.219,0.526,2.63,3.04,2016.0,1180,捕手,14,32,1984/05/05,180cm,82kg,O型,右左,栃木,False
田中　浩康,ヤクルト,0.188,31.0,37.0,32.0,6.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.297,0.25,0.547,2.83,2.89,2016.0,6500,内野手,12,34,1982/05/24,177cm,77kg,O型,右右,京都,False
中村　悠平,ヤクルト,0.187,106.0,378.0,321.0,60.0,3.0,37.0,2.0,31.0,6.0,47.0,14.0,9.0,0.266,0.259,0.525,2.02,2.24,2016.0,6700,捕手,8,26,1990/06/17,176cm,83kg,A型,右右,福井,False
ボグセビック,オリックス,0.187,60.0,193.0,171.0,32.0,3.0,18.0,3.0,15.0,7.0,48.0,0.0,3.0,0.28,0.322,0.601,2.83,2.87,2016.0,9200,外野手,1,32,1984/02/18,191cm,97kg,不明,左左,アメリカ,True
俊介,阪神,0.186,41.0,56.0,43.0,8.0,0.0,2.0,2.0,9.0,0.0,12.0,3.0,1.0,0.321,0.233,0.553,2.61,2.90,2016.0,2700,外野手,7,29,1987/08/17,178cm,72kg,A型,右右,福岡,False
オコエ　瑠偉,楽天,0.185,51.0,130.0,119.0,22.0,1.0,6.0,4.0,6.0,2.0,27.0,1.0,1.0,0.233,0.294,0.527,1.79,2.05,2016.0,1200,外野手,1,19,1997/07/21,185cm,90kg,O型,右右,東京都,True
三木　亮,ロッテ,0.185,75.0,58.0,54.0,10.0,0.0,2.0,0.0,1.0,0.0,17.0,3.0,1.0,0.2,0.241,0.441,0.92,0.98,2016.0,1248,内野手,3,25,1991/10/25,175cm,78kg,A型,右右,大阪,False
阿部　俊人,楽天,0.185,55.0,28.0,27.0,5.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.185,0.259,0.444,1.12,1.10,2016.0,1150,内野手,6,28,1988/12/23,180cm,73kg,AB型,右左,宮城,False
阿部　寿樹,中日,0.184,25.0,53.0,49.0,9.0,1.0,4.0,1.0,2.0,0.0,10.0,1.0,2.0,0.212,0.265,0.477,0.96,1.31,2016.0,1000,内野手,1,27,1989/12/03,185cm,80kg,B型,右右,岩手,False
鈴木　昂平,オリックス,0.184,45.0,43.0,38.0,7.0,0.0,4.0,0.0,1.0,0.0,8.0,4.0,1.0,0.205,0.184,0.389,0.48,0.59,2016.0,800,内野手,1,25,1991/06/20,175cm,77kg,B型,右右,東京都,True
桂　依央利,中日,0.182,59.0,164.0,143.0,26.0,3.0,11.0,0.0,11.0,2.0,38.0,7.0,3.0,0.248,0.28,0.528,1.93,2.08,2016.0,1200,捕手,3,25,1991/07/09,185cm,83kg,B型,右右,大阪,False
フェルナンド,楽天,0.182,4.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.182,0.273,0.455,0.10,0.05,2016.0,860,外野手,2,24,1992/04/13,175cm,79kg,O型,右右,ブラジル,True
遠藤　一星,中日,0.18,27.0,71.0,61.0,11.0,0.0,3.0,1.0,5.0,2.0,11.0,3.0,0.0,0.265,0.23,0.494,1.88,1.97,2016.0,1500,内野手,2,27,1989/03/23,182cm,78kg,O型,右左,東京都,True
カニザレス,ソフトバンク,0.179,16.0,42.0,39.0,7.0,0.0,3.0,0.0,2.0,1.0,11.0,0.0,1.0,0.238,0.205,0.443,1.03,1.15,2016.0,6000,内野手,3,37,1979/11/21,190cm,109kg,不明,右右,キューバ,True
外崎　修汰,西武,0.176,37.0,57.0,51.0,9.0,2.0,5.0,6.0,3.0,0.0,11.0,3.0,1.0,0.222,0.294,0.516,2.34,2.56,2016.0,1400,内野手,2,24,1992/12/20,177cm,75kg,O型,右右,青森,False
吉川　大幾,巨人,0.176,50.0,56.0,51.0,9.0,0.0,1.0,1.0,3.0,0.0,14.0,2.0,0.0,0.222,0.176,0.399,0.53,0.73,2016.0,1700,内野手,6,24,1992/08/21,175cm,73kg,A型,右両,大阪,False
辻　東倫,巨人,0.176,15.0,40.0,34.0,6.0,0.0,0.0,0.0,4.0,2.0,12.0,0.0,0.0,0.3,0.235,0.535,2.24,2.36,2016.0,710,内野手,4,22,1994/08/11,181cm,83kg,B型,右左,三重,False
天谷　宗一郎,広島,0.175,55.0,96.0,80.0,14.0,1.0,8.0,3.0,13.0,2.0,16.0,0.0,1.0,0.302,0.238,0.54,2.85,3.16,2016.0,2300,外野手,15,33,1983/11/08,178cm,87kg,O型,左左,福井,False
髙田　知季,ソフトバンク,0.175,36.0,77.0,63.0,11.0,0.0,2.0,1.0,10.0,0.0,15.0,4.0,0.0,0.288,0.206,0.494,2.02,2.16,2016.0,2100,内野手,4,26,1990/05/06,175cm,66kg,O型,右左,兵庫,False
松本　哲也,巨人,0.174,52.0,77.0,69.0,12.0,0.0,1.0,2.0,2.0,1.0,22.0,5.0,1.0,0.208,0.217,0.426,1.04,1.14,2016.0,2400,外野手,10,32,1984/07/03,168cm,66kg,O型,左左,山梨,False
クラーク,オリックス,0.172,11.0,34.0,29.0,5.0,2.0,4.0,0.0,5.0,0.0,11.0,0.0,0.0,0.294,0.414,0.708,4.29,4.56,2016.0,3000,内野手,2,30,1986/12/10,196cm,103kg,AB型,右左,アメリカ,True
ゴームズ,楽天,0.169,18.0,75.0,65.0,11.0,1.0,7.0,0.0,8.0,2.0,22.0,0.0,1.0,0.28,0.246,0.526,1.99,2.19,2016.0,20000,外野手,1,36,1980/11/22,186cm,104kg,不明,右右,アメリカ,True
陽川　尚将,阪神,0.167,29.0,77.0,72.0,12.0,2.0,4.0,0.0,4.0,1.0,22.0,0.0,0.0,0.221,0.25,0.471,1.53,1.80,2016.0,800,内野手,3,25,1991/07/17,180cm,85kg,O型,右右,大阪,False
堂上　剛裕,巨人,0.167,43.0,53.0,48.0,8.0,2.0,6.0,0.0,4.0,1.0,11.0,0.0,2.0,0.245,0.333,0.579,2.11,2.31,2016.0,2500,外野手,13,31,1985/05/27,184cm,90kg,O型,右左,愛知,False
縞田　拓弥,オリックス,0.167,31.0,46.0,42.0,7.0,1.0,3.0,0.0,2.0,0.0,8.0,2.0,1.0,0.205,0.262,0.466,1.13,1.31,2016.0,1800,内野手,5,29,1987/01/22,180cm,80kg,O型,右右,福岡,False
木村　文紀,西武,0.167,28.0,35.0,30.0,5.0,0.0,2.0,1.0,2.0,0.0,12.0,3.0,0.0,0.219,0.2,0.419,1.21,1.30,2016.0,1600,外野手,10,28,1988/09/13,182cm,86kg,O型,右右,東京都,True
緒方　凌介,阪神,0.167,21.0,25.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.167,0.208,0.375,0.00,0.05,2016.0,800,外野手,4,26,1990/08/25,176cm,69kg,O型,右左,大阪,False
伊志嶺　忠,楽天,0.167,27.0,22.0,18.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.2,0.167,0.367,0.19,0.71,2016.0,1450,捕手,9,31,1985/06/22,178cm,78kg,AB型,右左,沖縄,False
山崎　晃大朗,ヤクルト,0.167,7.0,19.0,18.0,3.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.211,0.167,0.377,0.89,1.10,2016.0,800,外野手,1,23,1993/08/11,173cm,68kg,O型,左左,和歌山,False
熊代　聖人,西武,0.167,28.0,9.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.286,0.167,0.452,0.22,0.44,2016.0,1500,外野手,6,27,1989/04/18,175cm,75kg,O型,右右,愛媛,False
拓也,ソフトバンク,0.167,13.0,7.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.286,0.333,0.619,3.27,3.13,2016.0,600,捕手,6,24,1992/11/05,169cm,76kg,O型,右右,大分,False
香月　一也,ロッテ,0.167,2.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.167,0.167,0.333,-0.04,0.16,2016.0,500,内野手,2,20,1996/04/16,176cm,83kg,A型,右左,福岡,False
市川　友也,日本ハム,0.165,71.0,156.0,133.0,22.0,1.0,12.0,1.0,8.0,3.0,28.0,10.0,2.0,0.226,0.203,0.429,1.11,1.38,2016.0,1700,捕手,7,31,1985/05/09,176cm,81kg,O型,右右,神奈川,False
髙城　俊人,DeNA,0.163,47.0,103.0,92.0,15.0,0.0,9.0,0.0,8.0,1.0,31.0,2.0,3.0,0.238,0.185,0.422,0.77,0.86,2016.0,1300,捕手,5,23,1993/05/03,176cm,86kg,AB型,右右,福岡,False
野本　圭,中日,0.163,48.0,55.0,49.0,8.0,0.0,7.0,0.0,4.0,0.0,13.0,0.0,1.0,0.218,0.204,0.422,0.95,1.46,2016.0,1300,外野手,8,32,1984/07/07,180cm,81kg,B型,左左,岡山,False
永江　恭平,西武,0.162,74.0,84.0,74.0,12.0,0.0,3.0,1.0,5.0,0.0,24.0,4.0,1.0,0.213,0.176,0.388,0.42,0.71,2016.0,1100,内野手,5,23,1993/05/07,174cm,80kg,B型,右左,佐賀,False
吉持　亮汰,楽天,0.161,21.0,37.0,31.0,5.0,0.0,1.0,1.0,3.0,0.0,6.0,3.0,0.0,0.235,0.226,0.461,1.32,1.49,2016.0,1200,内野手,1,23,1993/11/04,175cm,68kg,AB型,右右,大阪,False
磯村　嘉孝,広島,0.161,24.0,32.0,31.0,5.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,0.188,0.194,0.381,0.20,0.22,2016.0,615,捕手,6,24,1992/11/01,178cm,89kg,A型,右右,愛知,False
川本　良平,楽天,0.158,11.0,23.0,19.0,3.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,0.0,0.238,0.211,0.449,1.43,1.52,2016.0,1200,捕手,12,34,1982/04/28,178cm,85kg,A型,右右,広島,False
脇谷　亮太,巨人,0.157,54.0,115.0,108.0,17.0,1.0,7.0,0.0,6.0,0.0,18.0,1.0,4.0,0.202,0.231,0.433,0.68,0.82,2016.0,2400,内野手,11,35,1981/11/04,177cm,77kg,A型,右左,大分,False
新井　良太,阪神,0.154,46.0,88.0,78.0,12.0,3.0,8.0,1.0,7.0,1.0,21.0,1.0,1.0,0.23,0.308,0.538,2.12,2.47,2016.0,2700,内野手,11,33,1983/08/16,188cm,97kg,AB型,右右,広島,False
松本　啓二朗,DeNA,0.154,11.0,14.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.214,0.154,0.368,0.63,0.86,2016.0,1500,外野手,8,30,1986/06/24,182cm,85kg,O型,左左,千葉,False
山崎　勝己,オリックス,0.152,43.0,80.0,66.0,10.0,0.0,0.0,0.0,3.0,0.0,16.0,11.0,0.0,0.188,0.167,0.355,0.49,0.61,2016.0,3400,捕手,16,34,1982/08/16,180cm,83kg,O型,右右,兵庫,False
平沢　大河,ロッテ,0.149,23.0,53.0,47.0,7.0,0.0,3.0,0.0,4.0,0.0,18.0,2.0,1.0,0.216,0.234,0.45,1.03,1.14,2016.0,1200,内野手,1,19,1997/12/24,176cm,76kg,A型,右左,宮城,False
飛雄馬,DeNA,0.143,17.0,38.0,35.0,5.0,1.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.211,0.229,0.439,1.21,1.53,2016.0,1050,内野手,5,25,1991/03/17,181cm,88kg,B型,右右,大阪,False
松井　雅人,中日,0.143,4.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.143,0.143,0.286,-0.53,-0.32,2016.0,1800,捕手,7,29,1987/11/19,179cm,78kg,A型,右左,群馬,False
小田　裕也,オリックス,0.137,78.0,58.0,51.0,7.0,0.0,3.0,4.0,5.0,0.0,19.0,1.0,0.0,0.211,0.137,0.348,0.65,1.09,2016.0,1300,外野手,2,27,1989/11/04,172cm,75kg,O型,右左,熊本,False
梅野　隆太郎,阪神,0.135,37.0,98.0,89.0,12.0,0.0,4.0,1.0,6.0,0.0,22.0,3.0,4.0,0.189,0.135,0.324,-0.28,-0.11,2016.0,1500,捕手,3,25,1991/06/17,173cm,74kg,A型,右右,福岡,False
江村　直也,ロッテ,0.13,22.0,24.0,23.0,3.0,0.0,4.0,0.0,1.0,0.0,10.0,0.0,1.0,0.167,0.174,0.341,-0.37,-0.24,2016.0,950,捕手,6,24,1992/05/06,176cm,83kg,B型,右右,広島,False
寺内　崇幸,巨人,0.129,55.0,33.0,31.0,4.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,0.129,0.161,0.29,-0.34,-0.20,2016.0,2600,内野手,10,33,1983/05/27,177cm,73kg,B型,右右,栃木,False
川島　慶三,ソフトバンク,0.125,20.0,50.0,40.0,5.0,0.0,3.0,0.0,8.0,1.0,10.0,1.0,0.0,0.286,0.125,0.411,0.60,0.98,2016.0,4000,内野手,11,33,1983/10/05,172cm,73kg,A型,右右,長崎,False
三ツ俣　大樹,中日,0.125,15.0,19.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.176,0.125,0.301,0.02,0.22,2016.0,750,内野手,6,24,1992/05/11,177cm,80kg,O型,右右,東京都,True
土生　翔平,広島,0.125,5.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.222,0.125,0.347,0.48,0.77,2016.0,690,外野手,5,27,1989/08/16,180cm,87kg,O型,右左,広島,False
横尾　俊建,日本ハム,0.118,10.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.118,0.118,0.235,-0.90,-0.67,2016.0,750,内野手,1,23,1993/05/27,177cm,90kg,O型,右右,東京都,True
ロマック,DeNA,0.113,30.0,85.0,71.0,8.0,0.0,2.0,0.0,12.0,1.0,30.0,0.0,2.0,0.247,0.127,0.374,0.55,0.97,2016.0,7500,内野手,1,31,1985/09/30,188cm,100kg,不明,右右,カナダ,True
哲朗,楽天,0.1,11.0,21.0,20.0,2.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,0.143,0.25,0.393,-0.52,-0.18,2016.0,1500,内野手,7,25,1991/09/04,180cm,78kg,O型,右右,大阪,False
武田　健吾,オリックス,0.1,10.0,20.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.2,0.3,-0.37,-0.30,2016.0,650,外野手,4,22,1994/04/18,183cm,80kg,O型,右右,福岡,False
岡本　和真,巨人,0.1,3.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.1,0.2,0.3,-2.06,-2.09,2016.0,1400,内野手,2,20,1996/06/30,184cm,96kg,A型,右右,奈良,False
石川　慎吾,日本ハム,0.074,12.0,28.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.074,0.074,0.148,-1.82,-1.62,2016.0,1000,外野手,5,23,1993/04/27,178cm,76kg,O型,右右,大阪,False
森岡　良介,ヤクルト,0.065,26.0,33.0,31.0,2.0,0.0,3.0,0.0,1.0,0.0,8.0,0.0,2.0,0.091,0.097,0.188,-1.69,-1.25,2016.0,3200,内野手,14,32,1984/07/15,174cm,71kg,A型,右左,大阪,False
柳田　殖生,DeNA,0.048,23.0,24.0,21.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.13,0.048,0.178,-1.13,-0.81,2016.0,1100,内野手,11,34,1982/03/31,180cm,85kg,A型,右右,兵庫,False
吉田　裕太,ロッテ,0.0,24.0,35.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,4.0,1.0,0.032,0.0,0.032,-2.28,-2.06,2016.0,1660,捕手,3,25,1991/07/21,183cm,94kg,O型,右右,千葉,False
斉藤　彰吾,西武,0.0,45.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.077,0.0,0.077,-2.14,-1.80,2016.0,1600,外野手,9,27,1989/05/14,178cm,80kg,B型,左左,埼玉,False
梵　英心,広島,0.0,7.0,12.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.25,0.0,0.25,-1.60,-1.30,2016.0,9000,内野手,11,36,1980/10/11,173cm,76kg,B型,右右,広島,False
肘井　竜蔵,ロッテ,0.0,8.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.1,0.0,0.1,-1.83,-1.47,2016.0,450,外野手,3,21,1995/11/13,182cm,88kg,A型,右左,兵庫,False
赤坂　和幸,中日,0.0,7.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.74,-2.48,2016.0,1300,外野手,9,27,1989/09/04,185cm,83kg,B型,右右,神奈川,False
猪本　健太郎,ソフトバンク,0.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.2,0.0,0.2,-0.76,-0.27,2016.0,650,内野手,8,26,1990/12/23,182cm,95kg,O型,右右,熊本,False
小関　翔太,楽天,0.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.125,0.0,0.125,-1.25,-0.91,2016.0,760,捕手,7,25,1991/09/06,181cm,81kg,B型,右右,福岡,False
奥村　展征,ヤクルト,0.0,4.0,8.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.25,0.0,0.25,-1.30,-0.96,2016.0,550,内野手,3,21,1995/05/26,178cm,76kg,O型,右左,滋賀,False
ガルシア,巨人,0.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.79,-2.51,2016.0,1000,外野手,1,23,1993/03/02,185cm,76kg,不明,右右,キューバ,True
大累　進,日本ハム,0.0,14.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.31,-2.80,2016.0,800,内野手,4,26,1990/08/31,175cm,73kg,O型,右右,北海道,False
藤村　大介,巨人,0.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,-0.22,0.11,2016.0,1125,内野手,9,27,1989/07/25,174cm,74kg,AB型,右左,熊本,False
大﨑　雄太朗,西武,0.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167,0.0,0.167,-1.04,-0.59,2016.0,2300,外野手,10,32,1984/10/18,169cm,75kg,O型,右左,茨城,False
石川　駿,中日,0.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-2.14,-1.94,2016.0,750,内野手,2,26,1990/05/26,178cm,82kg,A型,右右,滋賀,False
武山　真吾,中日,0.0,15.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.2,0.0,0.2,-0.74,-0.27,2016.0,1200,捕手,14,32,1984/06/22,179cm,88kg,O型,右右,愛知,False
金子　圭輔,ソフトバンク,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.87,-2.59,2016.0,1800,内野手,13,31,1985/07/23,180cm,69kg,B型,右両,千葉,False
鶴岡　一成,阪神,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.74,-2.48,2016.0,4200,捕手,21,39,1977/05/30,184cm,85kg,A型,右右,兵庫,False
宗　佑磨,オリックス,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.86,-2.57,2016.0,600,内野手,2,20,1996/06/07,181cm,78kg,B型,右左,東京都,True
白根　尚貴,DeNA,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-4.00,-4.00,2016.0,450,内野手,5,23,1993/04/28,186cm,90kg,A型,右右,島根,False
清水　誉,阪神,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.86,-2.57,2016.0,1150,捕手,10,32,1984/04/23,178cm,77kg,A型,右右,兵庫,False
溝脇　隼人,中日,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2016.0,520,内野手,4,22,1994/05/17,178cm,70kg,O型,右左,熊本,False
西森　将司,DeNA,0.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.28,-3.11,2016.0,610,捕手,5,29,1987/12/29,182cm,80kg,A型,右両,京都,False
杉本　裕太郎,オリックス,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.84,-2.61,2016.0,600,外野手,1,25,1991/04/05,190cm,92kg,B型,右右,徳島,False
伊志嶺　翔大,ロッテ,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2016.0,2600,外野手,6,28,1988/05/12,179cm,79kg,A型,右右,沖縄,False
